L,a,b,hex_srgb
68.0,-42.0,88.0,#7FB700
68.0,-40.0,-54.0,#00BDFF
68.0,-40.0,-50.0,#00BDFF
68.0,-40.0,-34.0,#00BBE2
68.0,-40.0,-30.0,#00BBDB
68.0,-40.0,-26.0,#00BBD3
68.0,-40.0,-16.0,#00BAC1
68.0,-40.0,6.0,#44B89A
68.0,-40.0,10.0,#4CB892
68.0,-40.0,12.0,#50B88F
68.0,-40.0,14.0,#53B88B
68.0,-40.0,16.0,#57B888
68.0,-40.0,18.0,#59B884
68.0,-40.0,28.0,#65B771
68.0,-40.0,34.0,#6BB766
68.0,-40.0,48.0,#75B749
68.0,-40.0,52.0,#77B740
68.0,-40.0,56.0,#79B636
68.0,-40.0,80.0,#81B600
68.0,-40.0,92.0,#84B600
68.0,-38.0,-46.0,#00BCF8
68.0,-38.0,-42.0,#00BBF0
68.0,-38.0,-38.0,#00BBE9
68.0,-38.0,-22.0,#00B9CC
68.0,-38.0,-10.0,#0AB9B7
68.0,-38.0,-6.0,#29B8AF
68.0,-38.0,-4.0,#31B8AC
68.0,-38.0,8.0,#50B796
68.0,-38.0,20.0,#62B780
68.0,-38.0,30.0,#6DB66E
68.0,-38.0,40.0,#75B65A
68.0,-38.0,44.0,#77B652
68.0,-38.0,58.0,#7FB631
68.0,-38.0,62.0,#80B525
68.0,-38.0,70.0,#83B500
68.0,-38.0,74.0,#84B500
68.0,-38.0,82.0,#86B500
68.0,-38.0,104.0,#89B500
68.0,-36.0,-54.0,#00BCFF
68.0,-36.0,-50.0,#00BBFF
68.0,-36.0,-26.0,#00B9D3
68.0,-36.0,-16.0,#00B8C1
68.0,-36.0,6.0,#54B79A
68.0,-36.0,10.0,#5BB793
68.0,-36.0,12.0,#5EB68F
68.0,-36.0,14.0,#61B68B
68.0,-36.0,16.0,#63B688
68.0,-36.0,18.0,#66B684
68.0,-36.0,26.0,#6EB675
68.0,-36.0,32.0,#74B66A
68.0,-36.0,46.0,#7DB54E
68.0,-36.0,50.0,#7FB545
68.0,-36.0,54.0,#81B53C
68.0,-36.0,76.0,#89B400
68.0,-36.0,84.0,#8AB400
68.0,-34.0,-42.0,#00BAF1
68.0,-34.0,-38.0,#00B9E9
68.0,-34.0,-10.0,#34B7B7
68.0,-34.0,-6.0,#41B7AF
68.0,-34.0,-4.0,#47B7AC
68.0,-34.0,8.0,#5EB696
68.0,-34.0,20.0,#6DB580
68.0,-34.0,28.0,#75B572
68.0,-34.0,38.0,#7DB45E
68.0,-34.0,42.0,#7FB456
68.0,-34.0,68.0,#8AB409
68.0,-34.0,110.0,#91B300
68.0,-32.0,-54.0,#00BAFF
68.0,-32.0,-50.0,#00BAFF
68.0,-32.0,-26.0,#00B7D4
68.0,-32.0,-16.0,#27B7C1
68.0,-32.0,6.0,#61B59A
68.0,-32.0,10.0,#67B593
68.0,-32.0,12.0,#6AB58F
68.0,-32.0,14.0,#6CB58B
68.0,-32.0,16.0,#6EB588
68.0,-32.0,18.0,#71B484
68.0,-32.0,30.0,#7BB46E
68.0,-32.0,44.0,#85B352
68.0,-32.0,48.0,#87B34A
68.0,-32.0,52.0,#88B341
68.0,-32.0,70.0,#8FB300
68.0,-32.0,80.0,#91B300
68.0,-32.0,114.0,#95B200
68.0,-30.0,-46.0,#00B8F8
68.0,-30.0,-42.0,#00B8F1
68.0,-30.0,-38.0,#00B8E9
68.0,-30.0,-24.0,#00B6D0
68.0,-30.0,-10.0,#49B5B7
68.0,-30.0,-6.0,#53B5B0
68.0,-30.0,-4.0,#57B5AC
68.0,-30.0,8.0,#6AB496
68.0,-30.0,20.0,#78B381
68.0,-30.0,32.0,#81B36A
68.0,-30.0,36.0,#84B363
68.0,-30.0,40.0,#87B35B
68.0,-30.0,72.0,#93B200
68.0,-30.0,90.0,#97B200
68.0,-30.0,98.0,#97B200
68.0,-30.0,106.0,#98B200
68.0,-28.0,-34.0,#00B6E2
68.0,-28.0,-30.0,#00B6DB
68.0,-28.0,-26.0,#00B6D4
68.0,-28.0,-22.0,#27B5CC
68.0,-28.0,-16.0,#41B5C2
68.0,-28.0,6.0,#6DB39A
68.0,-28.0,10.0,#72B393
68.0,-28.0,12.0,#74B38F
68.0,-28.0,14.0,#77B38C
68.0,-28.0,16.0,#79B388
68.0,-28.0,18.0,#7BB384
68.0,-28.0,28.0,#83B272
68.0,-28.0,42.0,#8CB257
68.0,-28.0,46.0,#8EB24F
68.0,-28.0,50.0,#90B146
68.0,-28.0,68.0,#96B10C
68.0,-28.0,74.0,#97B100
68.0,-28.0,84.0,#99B100
68.0,-28.0,92.0,#9AB100
68.0,-28.0,100.0,#9BB100
68.0,-28.0,108.0,#9CB100
68.0,-26.0,-46.0,#00B7F8
68.0,-26.0,-42.0,#00B6F1
68.0,-26.0,-38.0,#00B6E9
68.0,-26.0,-28.0,#04B5D7
68.0,-26.0,-24.0,#2CB5D0
68.0,-26.0,-10.0,#59B4B7
68.0,-26.0,-6.0,#61B3B0
68.0,-26.0,-4.0,#64B3AC
68.0,-26.0,8.0,#75B296
68.0,-26.0,20.0,#81B281
68.0,-26.0,30.0,#89B16E
68.0,-26.0,34.0,#8BB167
68.0,-26.0,52.0,#94B142
68.0,-26.0,56.0,#96B038
68.0,-26.0,60.0,#97B02D
68.0,-26.0,70.0,#9AB000
68.0,-26.0,112.0,#A0B000
68.0,-24.0,-54.0,#00B7FF
68.0,-24.0,-50.0,#00B6FF
68.0,-24.0,-34.0,#00B5E2
68.0,-24.0,-30.0,#11B4DB
68.0,-24.0,-26.0,#30B4D4
68.0,-24.0,-22.0,#41B4CC
68.0,-24.0,66.0,#9DAF18
68.0,-24.0,72.0,#9EAF00
68.0,-24.0,78.0,#9FAF00
68.0,-24.0,86.0,#A1AF00
68.0,-24.0,94.0,#A2AF00
68.0,-24.0,102.0,#A2AF00
68.0,-24.0,114.0,#A3AF00
68.0,-22.0,-42.0,#00B5F1
68.0,-22.0,-38.0,#00B4E9
68.0,-22.0,-32.0,#1AB4DF
68.0,-22.0,-28.0,#35B3D7
68.0,-22.0,-24.0,#45B3D0
68.0,-22.0,58.0,#9EAF33
68.0,-22.0,68.0,#A1AE0E
68.0,-22.0,106.0,#A6AE00
68.0,-20.0,-50.0,#00B4FF
68.0,-20.0,-40.0,#00B3ED
68.0,-20.0,-36.0,#04B3E6
68.0,-20.0,-32.0,#2EB3DF
68.0,-20.0,-28.0,#41B2D7
68.0,-20.0,-24.0,#4EB2D0
68.0,-20.0,58.0,#A1AE33
68.0,-20.0,74.0,#A5AD00
68.0,-20.0,96.0,#A9AD00
68.0,-20.0,108.0,#A9AD00
68.0,-18.0,-48.0,#00B3FC
68.0,-18.0,58.0,#A5AD34
68.0,-18.0,74.0,#A9AC00
68.0,-18.0,98.0,#ACAC00
68.0,-18.0,110.0,#ADAC00
68.0,-16.0,-48.0,#00B2FC
68.0,-16.0,-44.0,#00B2F4
68.0,-16.0,-40.0,#18B2ED
68.0,-16.0,-36.0,#36B1E6
68.0,-16.0,-32.0,#47B1DF
68.0,-16.0,-28.0,#53B0D7
68.0,-16.0,-24.0,#5EB0D0
68.0,-16.0,82.0,#AEAB00
68.0,-16.0,102.0,#B0AB00
68.0,-16.0,114.0,#B0AB00
68.0,-14.0,-48.0,#00B1FC
68.0,-14.0,-44.0,#00B1F5
68.0,-14.0,76.0,#B0AA00
68.0,-14.0,84.0,#B1AA00
68.0,-14.0,104.0,#B3AA00
68.0,-12.0,-46.0,#06B0F8
68.0,-12.0,-34.0,#52AFE2
68.0,-12.0,-30.0,#5EAFDB
68.0,-12.0,-26.0,#67AED4
68.0,-12.0,-22.0,#6FAECD
68.0,-12.0,76.0,#B3A900
68.0,-12.0,84.0,#B4A900
68.0,-12.0,100.0,#B6A900
68.0,-12.0,108.0,#B6A900
68.0,-10.0,-54.0,#00B0FF
68.0,-10.0,-46.0,#27AFF8
68.0,-10.0,-42.0,#3FAFF1
68.0,-10.0,-38.0,#4EAEEA
68.0,-10.0,-34.0,#5BAEE2
68.0,-10.0,-30.0,#65AEDB
68.0,-10.0,-26.0,#6DADD4
68.0,-10.0,-22.0,#75ADCD
68.0,-10.0,78.0,#B7A800
68.0,-10.0,86.0,#B8A800
68.0,-10.0,102.0,#B9A800
68.0,-10.0,110.0,#BAA800
68.0,-8.0,-54.0,#00AFFF
68.0,-8.0,-48.0,#2AAEFC
68.0,-8.0,-44.0,#41AEF5
68.0,-8.0,-40.0,#51AEED
68.0,-8.0,82.0,#BAA700
68.0,-8.0,90.0,#BBA700
68.0,-8.0,114.0,#BDA700
68.0,-6.0,-42.0,#53ADF1
68.0,-6.0,-38.0,#5FACEA
68.0,-6.0,-34.0,#69ACE3
68.0,-6.0,-30.0,#71ABDB
68.0,-6.0,-26.0,#79ABD4
68.0,-6.0,-22.0,#7FABCD
68.0,-6.0,84.0,#BEA600
68.0,-6.0,92.0,#BFA600
68.0,-6.0,108.0,#C0A600
68.0,-4.0,-46.0,#4EACF8
68.0,-4.0,84.0,#C1A500
68.0,-4.0,92.0,#C2A500
68.0,-4.0,112.0,#C3A500
68.0,-2.0,82.0,#C4A400
68.0,-2.0,90.0,#C5A400
68.0,-2.0,114.0,#C6A300
68.0,0.0,-50.0,#52AAFF
68.0,0.0,-46.0,#5FAAF8
68.0,0.0,0.0,#A6A6A6
68.0,0.0,82.0,#C7A300
68.0,0.0,90.0,#C8A200
68.0,2.0,-46.0,#66A9F8
68.0,2.0,-42.0,#70A8F1
68.0,2.0,82.0,#CAA100
68.0,2.0,90.0,#CBA100
68.0,2.0,114.0,#CCA100
68.0,4.0,-54.0,#55A9FF
68.0,4.0,-42.0,#76A7F1
68.0,4.0,-38.0,#7EA7EA
68.0,4.0,-30.0,#8CA6DC
68.0,4.0,84.0,#CDA000
68.0,4.0,92.0,#CEA000
68.0,4.0,108.0,#CFA000
68.0,4.0,116.0,#CFA000
68.0,6.0,-54.0,#5EA8FF
68.0,6.0,-50.0,#6AA7FF
68.0,6.0,-38.0,#84A6EA
68.0,6.0,-28.0,#94A5D8
68.0,6.0,-26.0,#96A4D4
68.0,6.0,92.0,#D19F00
68.0,6.0,108.0,#D29F00
68.0,8.0,-50.0,#70A6FF
68.0,8.0,-46.0,#7AA5F9
68.0,8.0,-38.0,#89A4EA
68.0,8.0,-34.0,#90A4E3
68.0,8.0,-28.0,#98A3D8
68.0,8.0,-26.0,#9BA3D4
68.0,8.0,-24.0,#9DA3D1
68.0,8.0,-22.0,#A0A3CD
68.0,8.0,70.0,#D19E0E
68.0,8.0,102.0,#D49D00
68.0,10.0,-46.0,#7FA4F9
68.0,10.0,-32.0,#97A3DF
68.0,10.0,-28.0,#9DA2D8
68.0,10.0,-26.0,#9FA2D4
68.0,10.0,-24.0,#A2A2D1
68.0,10.0,-22.0,#A4A2CD
68.0,10.0,-20.0,#A6A1CA
68.0,10.0,-18.0,#A8A1C6
68.0,10.0,70.0,#D49D0F
68.0,10.0,102.0,#D79C00
68.0,12.0,-54.0,#73A4FF
68.0,12.0,-46.0,#85A3F9
68.0,12.0,-42.0,#8CA2F1
68.0,12.0,-38.0,#93A2EA
68.0,12.0,-32.0,#9CA1DF
68.0,12.0,-28.0,#A1A1D8
68.0,12.0,-26.0,#A3A1D5
68.0,12.0,-24.0,#A6A0D1
68.0,12.0,-22.0,#A8A0CD
68.0,12.0,-20.0,#AAA0CA
68.0,12.0,-18.0,#ACA0C6
68.0,12.0,-16.0,#AEA0C3
68.0,12.0,-14.0,#B0A0BF
68.0,12.0,72.0,#D79B01
68.0,12.0,88.0,#D99B00
68.0,12.0,104.0,#DA9B00
68.0,12.0,116.0,#DB9B00
68.0,14.0,-54.0,#7AA3FF
68.0,14.0,-46.0,#8AA2F9
68.0,14.0,-36.0,#9BA0E7
68.0,14.0,-32.0,#A0A0DF
68.0,14.0,-30.0,#A3A0DC
68.0,14.0,-28.0,#A5A0D8
68.0,14.0,-26.0,#A79FD5
68.0,14.0,-24.0,#AA9FD1
68.0,14.0,-22.0,#AC9FCD
68.0,14.0,-20.0,#AE9FCA
68.0,14.0,-18.0,#B09FC6
68.0,14.0,-16.0,#B29EC3
68.0,14.0,-14.0,#B49EBF
68.0,14.0,-12.0,#B69EBC
68.0,14.0,-10.0,#B79EB8
68.0,14.0,70.0,#DA9A10
68.0,14.0,74.0,#DA9A00
68.0,14.0,82.0,#DB9A00
68.0,14.0,90.0,#DC9A00
68.0,16.0,-54.0,#80A1FF
68.0,16.0,-50.0,#88A1FF
68.0,16.0,-46.0,#8FA0F9
68.0,16.0,-42.0,#96A0F1
68.0,16.0,-36.0,#9F9FE7
68.0,16.0,-30.0,#A79FDC
68.0,16.0,-28.0,#A99ED8
68.0,16.0,-26.0,#AB9ED5
68.0,16.0,-24.0,#AE9ED1
68.0,16.0,-22.0,#B09ECD
68.0,16.0,-20.0,#B29DCA
68.0,16.0,-18.0,#B49DC6
68.0,16.0,-16.0,#B69DC3
68.0,16.0,-14.0,#B79DBF
68.0,16.0,-12.0,#B99DBC
68.0,16.0,-10.0,#BB9DB8
68.0,16.0,-8.0,#BC9CB4
68.0,16.0,-6.0,#BE9CB1
68.0,16.0,70.0,#DD9911
68.0,16.0,74.0,#DD9800
68.0,16.0,88.0,#DF9800
68.0,16.0,116.0,#E09800
68.0,18.0,-50.0,#8DA0FF
68.0,18.0,-40.0,#9E9EEE
68.0,18.0,-36.0,#A39EE7
68.0,18.0,-34.0,#A69EE3
68.0,18.0,-32.0,#A89DDF
68.0,18.0,-30.0,#AB9DDC
68.0,18.0,-28.0,#AD9DD8
68.0,18.0,-26.0,#AF9DD5
68.0,18.0,-24.0,#B29DD1
68.0,18.0,-22.0,#B49CCE
68.0,18.0,-20.0,#B69CCA
68.0,18.0,-18.0,#B79CC6
68.0,18.0,-16.0,#B99CC3
68.0,18.0,-14.0,#BB9CBF
68.0,18.0,-12.0,#BD9BBC
68.0,18.0,-10.0,#BE9BB8
68.0,18.0,-8.0,#C09BB5
68.0,18.0,-6.0,#C19BB1
68.0,18.0,-4.0,#C39BAD
68.0,18.0,-2.0,#C49BAA
68.0,18.0,72.0,#E09704
68.0,18.0,82.0,#E19700
68.0,18.0,90.0,#E29700
68.0,18.0,102.0,#E29700
68.0,20.0,-54.0,#8B9FFF
68.0,20.0,-50.0,#929EFF
68.0,20.0,-46.0,#999EF9
68.0,20.0,-40.0,#A29DEE
68.0,20.0,-32.0,#AD9CE0
68.0,20.0,-30.0,#AF9CDC
68.0,20.0,-28.0,#B19CD8
68.0,20.0,-26.0,#B39BD5
68.0,20.0,-24.0,#B59BD1
68.0,20.0,-22.0,#B79BCE
68.0,20.0,-20.0,#B99BCA
68.0,20.0,-18.0,#BB9BC6
68.0,20.0,-16.0,#BD9AC3
68.0,20.0,-14.0,#BF9ABF
68.0,20.0,-12.0,#C09ABC
68.0,20.0,-10.0,#C29AB8
68.0,20.0,-8.0,#C39AB5
68.0,20.0,-6.0,#C599B1
68.0,20.0,-4.0,#C699AD
68.0,20.0,-2.0,#C899AA
68.0,20.0,0.0,#C999A6
68.0,20.0,2.0,#CA99A3
68.0,20.0,72.0,#E39606
68.0,20.0,88.0,#E49500
68.0,20.0,108.0,#E59500
68.0,20.0,116.0,#E69500
68.0,22.0,-54.0,#909DFF
68.0,22.0,-44.0,#A19CF5
68.0,22.0,-40.0,#A69CEE
68.0,22.0,-38.0,#A99BEA
68.0,22.0,-36.0,#AC9BE7
68.0,22.0,-32.0,#B19BE0
68.0,22.0,-30.0,#B39ADC
68.0,22.0,-28.0,#B59AD8
68.0,22.0,-26.0,#B79AD5
68.0,22.0,-24.0,#B99AD1
68.0,22.0,-22.0,#BB9ACE
68.0,22.0,-20.0,#BD99CA
68.0,22.0,-18.0,#BF99C6
68.0,22.0,-16.0,#C099C3
68.0,22.0,-14.0,#C299BF
68.0,22.0,-12.0,#C499BC
68.0,22.0,-10.0,#C598B8
68.0,22.0,-8.0,#C798B5
68.0,22.0,-6.0,#C898B1
68.0,22.0,-4.0,#CA98AE
68.0,22.0,-2.0,#CB98AA
68.0,22.0,0.0,#CC98A6
68.0,22.0,2.0,#CE97A3
68.0,22.0,4.0,#CF979F
68.0,22.0,6.0,#D0979C
68.0,22.0,102.0,#E89400
68.0,24.0,-54.0,#959CFF
68.0,24.0,-50.0,#9C9BFF
68.0,24.0,-44.0,#A59BF5
68.0,24.0,-36.0,#B09AE7
68.0,24.0,-32.0,#B499E0
68.0,24.0,-30.0,#B799DC
68.0,24.0,-28.0,#B999D8
68.0,24.0,-26.0,#BB99D5
68.0,24.0,-24.0,#BD98D1
68.0,24.0,-22.0,#BF98CE
68.0,24.0,-20.0,#C198CA
68.0,24.0,-18.0,#C298C7
68.0,24.0,-16.0,#C498C3
68.0,24.0,-14.0,#C697BF
68.0,24.0,-12.0,#C797BC
68.0,24.0,-10.0,#C997B8
68.0,24.0,-8.0,#CA97B5
68.0,24.0,-6.0,#CC97B1
68.0,24.0,-4.0,#CD96AE
68.0,24.0,-2.0,#CE96AA
68.0,24.0,0.0,#D096A7
68.0,24.0,2.0,#D196A3
68.0,24.0,4.0,#D2969F
68.0,24.0,6.0,#D3969C
68.0,24.0,8.0,#D49598
68.0,24.0,10.0,#D59595
68.0,24.0,74.0,#E89300
68.0,24.0,92.0,#EA9200
68.0,24.0,108.0,#EB9200
68.0,26.0,-54.0,#9A9BFF
68.0,26.0,-48.0,#A49AFD
68.0,26.0,-44.0,#AA99F5
68.0,26.0,-42.0,#AC99F2
68.0,26.0,-40.0,#AF99EE
68.0,26.0,-36.0,#B498E7
68.0,26.0,-30.0,#BA98DC
68.0,26.0,-28.0,#BD97D8
68.0,26.0,-26.0,#BF97D5
68.0,26.0,-24.0,#C097D1
68.0,26.0,-22.0,#C297CE
68.0,26.0,-20.0,#C496CA
68.0,26.0,-18.0,#C696C7
68.0,26.0,-16.0,#C796C3
68.0,26.0,-14.0,#C996BF
68.0,26.0,-12.0,#CB96BC
68.0,26.0,-10.0,#CC95B8
68.0,26.0,-8.0,#CE95B5
68.0,26.0,-6.0,#CF95B1
68.0,26.0,-4.0,#D095AE
68.0,26.0,-2.0,#D295AA
68.0,26.0,0.0,#D395A7
68.0,26.0,2.0,#D494A3
68.0,26.0,4.0,#D594A0
68.0,26.0,6.0,#D6949C
68.0,26.0,8.0,#D79498
68.0,26.0,10.0,#D89495
68.0,26.0,12.0,#D99491
68.0,26.0,14.0,#DA948E
68.0,26.0,74.0,#EB9100
68.0,26.0,90.0,#ED9100
68.0,26.0,106.0,#EE9100
68.0,28.0,-54.0,#9F99FF
68.0,28.0,-48.0,#A898FD
68.0,28.0,-40.0,#B397EE
68.0,28.0,-36.0,#B897E7
68.0,28.0,-34.0,#BA97E3
68.0,28.0,-30.0,#BE96DC
68.0,28.0,-28.0,#C096D9
68.0,28.0,-26.0,#C296D5
68.0,28.0,-24.0,#C495D1
68.0,28.0,-22.0,#C695CE
68.0,28.0,14.0,#DE928E
68.0,28.0,16.0,#DE928A
68.0,28.0,18.0,#DF9287
68.0,28.0,74.0,#EE9000
68.0,28.0,112.0,#F18F00
68.0,30.0,-54.0,#A398FF
68.0,30.0,-48.0,#AC97FD
68.0,30.0,-46.0,#AF97F9
68.0,30.0,-44.0,#B296F5
68.0,30.0,-40.0,#B796EE
68.0,30.0,-34.0,#BE95E3
68.0,30.0,-28.0,#C494D9
68.0,30.0,-20.0,#CB93CA
68.0,30.0,-18.0,#CD93C7
68.0,30.0,-16.0,#CE93C3
68.0,30.0,-14.0,#D093C0
68.0,30.0,-12.0,#D193BC
68.0,30.0,-10.0,#D392B8
68.0,30.0,-8.0,#D492B5
68.0,30.0,-6.0,#D592B1
68.0,30.0,-4.0,#D792AE
68.0,30.0,-2.0,#D892AA
68.0,30.0,0.0,#D992A7
68.0,30.0,2.0,#DA91A3
68.0,30.0,4.0,#DB91A0
68.0,30.0,6.0,#DD919C
68.0,30.0,8.0,#DE9199
68.0,30.0,10.0,#DF9195
68.0,30.0,12.0,#E09191
68.0,30.0,18.0,#E29087
68.0,30.0,20.0,#E39083
68.0,30.0,22.0,#E49080
68.0,30.0,74.0,#F18E00
68.0,30.0,90.0,#F28E00
68.0,30.0,102.0,#F38E00
68.0,32.0,-54.0,#A896FF
68.0,32.0,-44.0,#B695F5
68.0,32.0,-40.0,#BB94EE
68.0,32.0,-38.0,#BD94EB
68.0,32.0,-34.0,#C193E3
68.0,32.0,-32.0,#C493E0
68.0,32.0,-26.0,#C992D5
68.0,32.0,-24.0,#CB92D1
68.0,32.0,-22.0,#CD92CE
68.0,32.0,14.0,#E48F8E
68.0,32.0,16.0,#E48F8A
68.0,32.0,22.0,#E78E80
68.0,32.0,24.0,#E88E7C
68.0,32.0,26.0,#E88E79
68.0,32.0,90.0,#F58C00
68.0,32.0,96.0,#F58C00
68.0,32.0,108.0,#F68C00
68.0,32.0,116.0,#F68C00
68.0,34.0,-54.0,#AC95FF
68.0,34.0,-50.0,#B294FF
68.0,34.0,-44.0,#BA93F6
68.0,34.0,-38.0,#C192EB
68.0,34.0,-30.0,#C991DC
68.0,34.0,-20.0,#D290CA
68.0,34.0,-18.0,#D390C7
68.0,34.0,-16.0,#D590C3
68.0,34.0,-14.0,#D690C0
68.0,34.0,-12.0,#D88FBC
68.0,34.0,-10.0,#D98FB9
68.0,34.0,-8.0,#DB8FB5
68.0,34.0,-6.0,#DC8FB2
68.0,34.0,-4.0,#DD8FAE
68.0,34.0,-2.0,#DE8EAA
68.0,34.0,0.0,#DF8EA7
68.0,34.0,2.0,#E18EA3
68.0,34.0,4.0,#E28EA0
68.0,34.0,6.0,#E38E9C
68.0,34.0,8.0,#E48E99
68.0,34.0,10.0,#E58D95
68.0,34.0,12.0,#E68D92
68.0,34.0,18.0,#E88D87
68.0,34.0,20.0,#E98D83
68.0,34.0,26.0,#EB8C79
68.0,34.0,90.0,#F88A00
68.0,34.0,102.0,#F88A00
68.0,36.0,-54.0,#B193FF
68.0,36.0,-50.0,#B692FF
68.0,36.0,-44.0,#BE92F6
68.0,36.0,-36.0,#C790E7
68.0,36.0,-28.0,#CE8FD9
68.0,36.0,-26.0,#D08FD5
68.0,36.0,-24.0,#D28FD2
68.0,36.0,-22.0,#D48FCE
68.0,36.0,14.0,#E98B8E
68.0,36.0,16.0,#EA8B8B
68.0,36.0,24.0,#ED8B7C
68.0,36.0,90.0,#FA8900
68.0,36.0,96.0,#FB8800
68.0,36.0,108.0,#FB8800
68.0,38.0,-54.0,#B591FF
68.0,38.0,-50.0,#BA91FF
68.0,38.0,-42.0,#C490F2
68.0,38.0,-34.0,#CC8FE4
68.0,38.0,-20.0,#D88DCB
68.0,38.0,-18.0,#DA8DC7
68.0,38.0,-16.0,#DB8CC3
68.0,38.0,-14.0,#DD8CC0
68.0,38.0,-12.0,#DE8CBC
68.0,38.0,-10.0,#E08CB9
68.0,38.0,-8.0,#E18CB5
68.0,38.0,-6.0,#E28BB2
68.0,38.0,-4.0,#E38BAE
68.0,38.0,-2.0,#E48BAB
68.0,38.0,0.0,#E68BA7
68.0,38.0,2.0,#E78BA4
68.0,38.0,4.0,#E88BA0
68.0,38.0,6.0,#E98A9C
68.0,38.0,8.0,#EA8A99
68.0,38.0,10.0,#EB8A95
68.0,38.0,12.0,#EC8A92
68.0,38.0,18.0,#EE8987
68.0,38.0,20.0,#EF8984
68.0,38.0,82.0,#FC8700
68.0,38.0,102.0,#FE8700
68.0,40.0,-54.0,#B990FF
68.0,40.0,-48.0,#C18FFD
68.0,40.0,-40.0,#CA8EEE
68.0,40.0,-32.0,#D28DE0
68.0,40.0,-28.0,#D58CD9
68.0,40.0,-24.0,#D98CD2
68.0,40.0,14.0,#EF888E
68.0,40.0,16.0,#F0888B
68.0,40.0,22.0,#F38780
68.0,40.0,26.0,#F48779
68.0,40.0,34.0,#F6876B
68.0,40.0,82.0,#FF8500
68.0,40.0,92.0,#FF8500
68.0,40.0,96.0,#FF8500
68.0,40.0,108.0,#FF8500
68.0,42.0,-52.0,#C08EFF
68.0,42.0,-46.0,#C78DF9
68.0,42.0,-38.0,#CF8CEB
68.0,42.0,-22.0,#DE8ACE
68.0,42.0,-18.0,#E089C7
68.0,42.0,-14.0,#E389C0
68.0,42.0,-10.0,#E688B9
68.0,42.0,-8.0,#E788B5
68.0,42.0,-6.0,#E888B2
68.0,42.0,-4.0,#E988AE
68.0,42.0,-2.0,#EB87AB
68.0,42.0,0.0,#EC87A7
68.0,42.0,2.0,#ED87A4
68.0,42.0,4.0,#EE87A0
68.0,42.0,6.0,#EF879D
68.0,42.0,8.0,#F08799
68.0,42.0,10.0,#F18696
68.0,42.0,20.0,#F58684
68.0,42.0,30.0,#F88572
68.0,42.0,68.0,#FF8322
68.0,42.0,72.0,#FF8312
68.0,42.0,88.0,#FF8300
68.0,42.0,116.0,#FF8300
68.0,44.0,-50.0,#C68CFF
68.0,44.0,-44.0,#CD8BF6
68.0,44.0,-36.0,#D58AE7
68.0,44.0,-32.0,#D989E0
68.0,44.0,-28.0,#DC88D9
68.0,44.0,-16.0,#E587C4
68.0,44.0,-12.0,#E887BC
68.0,44.0,16.0,#F6848B
68.0,44.0,22.0,#F88480
68.0,44.0,26.0,#FA8379
68.0,44.0,34.0,#FC836B
68.0,44.0,82.0,#FF8100
68.0,44.0,102.0,#FF8100
68.0,46.0,-54.0,#C58AFF
68.0,46.0,-48.0,#CC89FD
68.0,46.0,-42.0,#D389F2
68.0,46.0,-26.0,#E186D5
68.0,46.0,-22.0,#E486CE
68.0,46.0,-14.0,#E985C0
68.0,46.0,-10.0,#EC84B9
68.0,46.0,-6.0,#EE84B2
68.0,46.0,-4.0,#EF84AE
68.0,46.0,2.0,#F383A4
68.0,46.0,6.0,#F5839D
68.0,46.0,8.0,#F58399
68.0,46.0,20.0,#FA8284
68.0,46.0,74.0,#FF7F08
68.0,46.0,92.0,#FF7F00
68.0,46.0,108.0,#FF7F00
68.0,46.0,116.0,#FF7F00
68.0,48.0,-52.0,#CB88FF
68.0,48.0,-46.0,#D287F9
68.0,48.0,-40.0,#D886EF
68.0,48.0,-36.0,#DC86E7
68.0,48.0,-32.0,#DF85E0
68.0,48.0,-20.0,#E984CB
68.0,48.0,-16.0,#EB83C4
68.0,48.0,-12.0,#EE83BD
68.0,48.0,-8.0,#F082B6
68.0,48.0,26.0,#FF7F7A
68.0,48.0,30.0,#FF7F72
68.0,48.0,88.0,#FF7D00
68.0,48.0,102.0,#FF7D00
68.0,48.0,106.0,#FF7D00
68.0,50.0,-50.0,#D186FF
68.0,50.0,-44.0,#D885F6
68.0,50.0,-30.0,#E483DD
68.0,50.0,-26.0,#E782D6
68.0,50.0,-14.0,#F081C0
68.0,50.0,-10.0,#F280B9
68.0,50.0,-6.0,#F480B2
68.0,50.0,4.0,#F97FA1
68.0,50.0,6.0,#FA7F9D
68.0,50.0,8.0,#FB7F99
68.0,50.0,20.0,#FF7E84
68.0,50.0,34.0,#FF7D6B
68.0,50.0,68.0,#FF7B24
68.0,50.0,72.0,#FF7B15
68.0,50.0,112.0,#FF7B00
68.0,52.0,-48.0,#D784FD
68.0,52.0,-42.0,#DD83F2
68.0,52.0,-38.0,#E182EB
68.0,52.0,-34.0,#E482E4
68.0,52.0,-24.0,#EC80D2
68.0,52.0,-20.0,#EF80CB
68.0,52.0,-12.0,#F47FBD
68.0,52.0,-4.0,#F87EAF
68.0,52.0,14.0,#FF7C8F
68.0,52.0,26.0,#FF7B7A
68.0,52.0,30.0,#FF7B73
68.0,52.0,46.0,#FF7A55
68.0,52.0,108.0,#FF7800
68.0,54.0,-46.0,#DD81FA
68.0,54.0,-32.0,#E97FE0
68.0,54.0,-28.0,#EC7FD9
68.0,54.0,-18.0,#F37DC7
68.0,54.0,-10.0,#F87CB9
