id,L,a,b,hex_srgb,in_srgb
29323,78.9375,39.125,87.25,#FFA300,0
29324,78.9375,64.25,-2.375,#FF8ECA,0
29325,79.0,-28.0,-2.875,#7ED2C8,1
29326,79.0,-16.875,18.125,#B1CCA1,1
29327,79.0,-15.625,23.375,#B7CB98,1
29328,79.0,-15.125,29.75,#BCCA8C,1
29329,79.0,-2.875,-6.5,#B8C6CF,1
29330,79.0,-0.75,34.0,#D8C284,1
29331,79.0,0.875,-11.875,#BAC4D9,1
29332,79.0,2.125,10.5,#D0C2B0,1
29333,79.0,3.375,57.5,#E8BF55,1
29334,79.0,13.375,-5.75,#D8BCCF,1
29335,79.0,19.875,102.0,#FFB300,0
29336,79.0,20.125,-16.875,#DBB8E3,1
29337,79.0,27.75,58.25,#FFAE56,0
29338,79.0,37.875,-26.375,#F3ABF5,1
29339,79.0,47.375,65.5,#FF9C48,0
29340,79.0625,-119.0,16.875,#00F0A1,0
29341,79.0625,-118.25,80.875,#00EE00,0
29342,79.0625,-104.125,79.375,#00EA00,0
29343,79.0625,-99.125,65.625,#00E936,0
29344,79.0625,-94.25,61.75,#00E842,0
29345,79.0625,-76.75,-8.625,#00E6D2,0
29346,79.0625,-67.375,8.375,#00E2B2,0
29347,79.0625,-45.5,64.25,#90D740,1
29348,79.0625,-25.5,-32.0,#3AD4FE,1
29349,79.0625,-23.5,-3.75,#8AD1CA,1
29350,79.0625,-22.0,80.0,#C4CC00,0
29351,79.0625,-18.5,22.25,#B0CD9A,1
29352,79.0625,-14.5,8.875,#AECBB3,1
29353,79.0625,-9.25,73.0,#D8C62A,1
29354,79.0625,-6.75,9.375,#BEC7B2,1
29355,79.0625,-0.625,2.625,#C5C4BF,1
29356,79.0625,0.25,58.75,#E4C152,1
29357,79.0625,3.375,-5.625,#C5C2CE,1
29358,79.0625,4.125,93.625,#F1BE00,0
29359,79.0625,11.875,38.875,#F0BA7C,1
29360,79.0625,12.25,25.875,#EBBA94,1
29361,79.0625,17.875,113.75,#FFB400,0
29362,79.0625,18.125,-22.25,#D2BAED,1
29363,79.0625,22.5,113.25,#FFB100,0
29364,79.0625,22.75,23.125,#FAB39A,1
29365,79.0625,34.125,41.0,#FFA979,0
29366,79.0625,48.0,-4.375,#FFA0CE,0
29367,79.125,-117.75,54.5,#00EE53,0
29368,79.125,-112.25,43.375,#00ED6C,0
29369,79.125,-108.625,73.375,#00EC12,0
29370,79.125,-103.75,69.625,#00EB27,0
29371,79.125,-103.625,13.125,#00ECA8,0
29372,79.125,-99.5,75.5,#00E900,0
29373,79.125,-72.5,-12.0,#00E5D8,0
29374,79.125,-70.0,18.75,#00E29F,0
29375,79.125,-60.5,-29.75,#00E2FA,0
29376,79.125,-49.875,89.125,#8FD900,0
29377,79.125,-35.125,-12.625,#4ED7DA,1
29378,79.125,-24.125,11.625,#9BD0AE,1
29379,79.125,-19.75,32.75,#B5CD86,1
29380,79.125,-4.5,17.5,#C9C5A3,1
29381,79.125,4.125,-3.0,#C9C2CA,1
29382,79.125,10.75,-23.5,#C2BFF0,1
29383,79.125,11.125,-20.625,#C6BFEA,1
29384,79.125,21.75,-23.125,#D9B8EF,1
29385,79.125,23.625,27.125,#FEB393,1
29386,79.125,26.125,17.75,#FDB1A4,1
29387,79.125,44.0,-28.0,#FDA7F9,1
29388,79.125,62.375,-14.75,#FF93E1,0
29389,79.1875,-81.625,23.0,#00E696,0
29390,79.1875,-68.25,-15.125,#00E4DE,0
29391,79.1875,-56.875,-23.75,#00E0EF,0
29392,79.1875,-34.25,72.25,#ABD328,1
29393,79.1875,-24.0,18.125,#A2D0A2,1
29394,79.1875,-5.125,14.5,#C6C6A9,1
29395,79.1875,-4.75,-11.875,#AEC8DA,1
29396,79.1875,1.0,17.375,#D3C2A4,1
29397,79.1875,1.25,75.5,#EAC023,1
29398,79.1875,7.125,42.75,#EABD74,1
29399,79.1875,8.375,-33.75,#B0C2FF,0
29400,79.1875,16.75,6.625,#E8B9B9,1
29401,79.1875,18.25,-10.75,#DEB9D8,1
29402,79.1875,18.625,29.5,#F7B68E,1
29403,79.1875,20.0,23.875,#F7B699,1
29404,79.1875,23.375,-5.625,#EBB5CF,1
29405,79.1875,39.0,43.0,#FFA576,0
29406,79.1875,42.875,8.375,#FFA4B6,0
29407,79.25,-89.875,21.75,#00E999,0
29408,79.25,-77.25,30.125,#00E489,0
29409,79.25,-53.0,99.0,#8BDA00,0
29410,79.25,-47.875,101.0,#97D800,0
29411,79.25,-41.875,85.25,#A0D600,0
29412,79.25,-22.0,14.25,#A3CFA9,1
29413,79.25,-20.625,26.75,#B0CE92,1
29414,79.25,-16.125,36.25,#BFCB80,1
29415,79.25,-8.5,8.375,#BAC9B4,1
29416,79.25,-7.375,25.375,#C9C795,1
29417,79.25,-5.0,7.25,#C0C7B7,1
29418,79.25,-4.0,-28.25,#9AC9F8,1
29419,79.25,-3.375,2.75,#C0C6BF,1
29420,79.25,-2.125,73.875,#E4C229,1
29421,79.25,-0.875,-6.25,#BDC5D0,1
29422,79.25,1.75,6.0,#CDC3B9,1
29423,79.25,6.75,-0.875,#D1C0C6,1
29424,79.25,8.125,50.625,#EEBD65,1
29425,79.25,16.125,78.875,#FFB618,0
29426,79.25,17.125,107.75,#FFB500,0
29427,79.25,24.875,81.125,#FFB00E,0
29428,79.25,31.25,42.25,#FFAC77,0
29429,79.25,43.25,16.125,#FFA3A8,0
29430,79.3125,-111.875,36.25,#00EE7C,0
29431,79.3125,-98.375,56.875,#00EA4F,0
29432,79.3125,-97.375,8.25,#00ECB2,0
29433,79.3125,-91.625,3.5,#00EABB,0
29434,79.3125,-81.375,-4.875,#00E8CB,0
29435,79.3125,-53.625,25.0,#53DD94,1
29436,79.3125,-35.5,104.75,#B0D300,0
29437,79.3125,-9.5,6.125,#B7C9B9,1
29438,79.3125,-5.625,73.125,#DFC42B,1
29439,79.3125,-4.75,-17.625,#A7C9E5,1
29440,79.3125,-3.0,24.125,#D0C598,1
29441,79.3125,6.0,20.875,#DEBF9E,1
29442,79.3125,6.5,14.625,#DBBFAA,1
29443,79.3125,8.875,-27.375,#BAC1F7,1
29444,79.3125,9.5,7.5,#DCBEB7,1
29445,79.3125,11.375,-1.625,#D9BDC8,1
29446,79.3125,12.75,13.5,#E5BCAC,1
29447,79.3125,14.75,8.5,#E6BBB5,1
29448,79.3125,22.5,96.75,#FFB200,0
29449,79.3125,25.375,87.125,#FFB000,0
29450,79.3125,27.875,-0.375,#F6B2C6,1
29451,79.3125,39.875,-23.125,#FAAAF0,1
29452,79.375,-128.0,69.375,#00F126,0
29453,79.375,-128.0,78.5,#00F100,0
29454,79.375,-122.875,57.625,#00F04C,0
29455,79.375,-118.0,71.5,#00EF1E,0
29456,79.375,-117.75,62.5,#00EF3F,0
29457,79.375,-113.125,68.0,#00EE2E,0
29458,79.375,-108.25,64.25,#00ED3B,0
29459,79.375,-107.0,40.375,#00ED74,0
29460,79.375,-103.25,60.625,#00EB45,0
29461,79.375,-74.875,7.125,#00E5B5,0
29462,79.375,-72.125,67.625,#3BE233,1
29463,79.375,-68.25,-23.75,#00E5EF,0
29464,79.375,-63.375,32.25,#2CE086,1
29465,79.375,-47.625,35.625,#77DA80,1
29466,79.375,-46.375,-4.125,#22DCCB,1
29467,79.375,-37.625,98.0,#ABD400,0
29468,79.375,-27.5,53.125,#B2D15D,1
29469,79.375,-16.5,-12.25,#91CFDB,1
29470,79.375,-14.0,-15.75,#93CEE1,1
29471,79.375,-11.625,3.375,#B0CBBE,1
29472,79.375,-7.375,37.75,#D0C77E,1
29473,79.375,-6.125,-14.75,#A8C9E0,1
29474,79.375,2.875,8.125,#D1C2B6,1
29475,79.375,6.75,25.0,#E2BF97,1
29476,79.375,15.125,20.75,#EEBA9F,1
29477,79.375,19.875,-31.5,#CDBBFF,0
29478,79.375,22.625,-36.5,#CCB9FF,0
29479,79.375,22.75,36.125,#FFB383,0
29480,79.375,29.375,-11.5,#F1B2DB,1
29481,79.375,35.125,-36.625,#E5B0FF,0
29482,79.375,45.375,-17.0,#FFA5E5,0
29483,79.4375,-77.375,17.5,#00E6A2,0
29484,79.4375,-55.875,-16.75,#00E0E2,0
29485,79.4375,-36.375,-24.75,#00D9F2,0
29486,79.4375,-35.25,115.375,#B2D300,0
29487,79.4375,-30.0,13.875,#90D4AA,1
29488,79.4375,-6.75,-29.875,#90CBFC,1
29489,79.4375,0.25,66.625,#E7C140,1
29490,79.4375,1.5,25.0,#D9C296,1
29491,79.4375,3.75,-15.75,#BDC4E2,1
29492,79.4375,8.75,14.875,#E0BEAA,1
29493,79.4375,26.0,-24.5,#E0B6F3,1
29494,79.4375,26.875,37.25,#FFB081,0
29495,79.4375,27.875,119.625,#FFAE00,0
29496,79.4375,28.875,126.75,#FFAD00,0
29497,79.4375,29.75,36.0,#FFAE83,0
29498,79.4375,30.875,57.125,#FFAC5A,0
29499,79.4375,32.375,30.0,#FFAC8F,0
29500,79.4375,35.875,-18.75,#F7ADE8,1
29501,79.4375,36.25,34.625,#FFA986,0
29502,79.4375,43.375,66.875,#FFA145,0
29503,79.5,-115.0,24.875,#00F093,0
29504,79.5,-113.5,50.25,#00EF5E,0
29505,79.5,-101.875,43.75,#00EC6D,0
29506,79.5,-101.25,-3.75,#00EEC9,0
29507,79.5,-99.5,36.5,#00EB7C,0
29508,79.5,-96.875,-8.125,#00EDD2,0
29509,79.5,-92.625,-12.25,#00ECD9,0
29510,79.5,-88.375,-16.125,#00EBE1,0
29511,79.5,-80.5,-23.25,#00E9EE,0
29512,79.5,-76.5,-26.625,#00E8F5,0
29513,79.5,-74.75,35.125,#00E480,0
29514,79.5,-72.625,-29.875,#00E7FB,0
29515,79.5,-68.75,-33.125,#00E6FF,0
29516,79.5,-62.625,39.0,#42E079,1
29517,79.5,-60.375,5.0,#00E1BA,0
29518,79.5,-58.0,21.625,#33DF9B,1
29519,79.5,-56.75,1.5,#00E0C0,0
29520,79.5,-55.625,34.25,#5BDE82,1
29521,79.5,-47.0,-7.75,#00DCD2,0
29522,79.5,-41.125,35.5,#89D880,1
29523,79.5,-28.0,76.125,#B9D119,1
29524,79.5,-26.625,86.25,#BED000,0
29525,79.5,-26.25,62.625,#B8D047,1
29526,79.5,-24.625,0.125,#8DD2C4,1
29527,79.5,-21.0,1.125,#98D0C2,1
29528,79.5,-20.375,114.25,#CDCC00,0
29529,79.5,-20.0,120.5,#CECC00,0
29530,79.5,-19.875,9.25,#A4CFB3,1
29531,79.5,-19.5,70.5,#C7CC32,1
29532,79.5,-16.75,77.375,#CECB16,1
29533,79.5,-15.75,113.5,#D5CA00,0
29534,79.5,-9.875,-26.0,#8ECDF5,1
29535,79.5,-9.5,18.75,#C1C9A2,1
29536,79.5,-9.0,-13.0,#A4CBDD,1
29537,79.5,-7.25,2.625,#B9C9C0,1
29538,79.5,-6.125,4.5,#BDC8BC,1
29539,79.5,2.25,-23.0,#B1C6EF,1
29540,79.5,5.625,-21.625,#BAC3ED,1
29541,79.5,11.5,19.75,#E7BCA1,1
29542,79.5,16.0,-14.875,#D7BCE1,1
29543,79.5,19.25,-26.0,#D2BBF5,1
29544,79.5,22.125,51.5,#FFB365,0
29545,79.5,24.5,127.0,#FFB000,0
29546,79.5,25.625,42.125,#FFB178,0
29547,79.5,28.375,-17.5,#EBB3E6,1
29548,79.5,30.625,71.5,#FFAC38,0
29549,79.5,31.875,2.625,#FFAFC1,0
29550,79.5,38.5,121.625,#FFA500,0
29551,79.5,41.0,59.375,#FFA456,0
29552,79.5,43.5,94.25,#FFA000,0
29553,79.5,47.0,83.75,#FF9D0A,0
29554,79.5,51.125,-12.5,#FF9FDE,0
29555,79.5,60.625,-21.25,#FF96EE,0
29556,79.5,61.375,7.25,#FF92BA,0
29557,79.5625,-60.125,56.75,#64DF53,1
29558,79.5625,-44.75,-10.875,#00DCD8,0
29559,79.5625,-42.5,1.75,#54DAC1,1
29560,79.5625,-13.25,0.375,#AACCC4,1
29561,79.5625,-11.375,-1.375,#ACCCC7,1
29562,79.5625,-0.75,98.375,#EBC200,0
29563,79.5625,5.125,73.875,#F1BF2B,1
29564,79.5625,12.125,31.25,#EEBC8C,1
29565,79.5625,13.875,-2.375,#DDBDCA,1
29566,79.5625,17.875,37.875,#FAB77F,1
29567,79.5625,48.125,34.625,#FF9E88,0
29568,79.5625,55.125,8.25,#FF99B8,0
29569,79.625,-52.125,-19.625,#00E0E8,0
29570,79.625,-8.25,-7.0,#ADCBD2,1
29571,79.625,-7.75,58.125,#D8C754,1
29572,79.625,14.125,47.75,#F8BA6C,1
29573,79.625,20.25,83.25,#FFB400,0
29574,79.625,36.75,12.75,#FFAAAF,0
29575,79.6875,-40.75,104.375,#A7D600,0
29576,79.6875,-31.25,-25.0,#36D8F3,1
29577,79.6875,2.625,-28.0,#ACC6F9,1
29578,79.6875,5.25,-28.25,#B2C5FA,1
29579,79.6875,5.25,-9.125,#C8C3D6,1
29580,79.6875,5.375,-5.0,#CCC3CF,1
29581,79.6875,6.625,32.625,#E6BF89,1
29582,79.6875,8.5,-14.125,#C9C1E0,1
29583,79.6875,14.875,1.375,#E2BCC3,1
29584,79.6875,17.375,120.0,#FFB600,0
29585,79.6875,34.75,62.125,#FFAA50,0
29586,79.75,-91.875,11.75,#00EBAD,0
29587,79.75,-51.375,62.875,#83DC45,1
29588,79.75,-43.5,115.75,#A3D800,0
29589,79.75,-38.0,28.375,#8BD78F,1
29590,79.75,-37.25,23.75,#88D798,1
29591,79.75,-11.625,53.875,#D0C95D,1
29592,79.75,-6.375,-7.5,#B1CAD3,1
29593,79.75,14.375,-11.25,#D7BEDB,1
29594,79.75,41.5,52.125,#FFA466,0
29595,79.8125,-63.0,66.75,#63E039,1
29596,79.8125,-55.75,60.0,#75DE4C,1
29597,79.8125,-40.875,40.5,#8ED877,1
29598,79.8125,-25.375,109.125,#C5D000,0
29599,79.8125,-17.875,-0.125,#9FD0C5,1
29600,79.8125,-14.0,48.25,#CACB69,1
29601,79.8125,-2.5,-2.375,#BFC7CA,1
29602,79.8125,-0.75,7.75,#CBC6B7,1
29603,79.8125,6.5,4.875,#D6C2BD,1
29604,79.8125,11.875,95.875,#FFBA00,0
29605,79.8125,23.75,4.625,#F4B6BE,1
29606,79.8125,55.375,-29.125,#FF9EFD,0
29607,79.875,-52.0,82.625,#8ADC00,0
29608,79.875,-46.0,127.0,#9FD900,0
29609,79.875,-29.5,0.75,#82D5C4,1
29610,79.875,-7.125,16.75,#C5C9A7,1
29611,79.875,-1.75,6.0,#C8C7BB,1
29612,79.875,3.5,126.75,#F5C000,0
29613,79.875,8.75,123.125,#FDBC00,0
29614,79.875,12.0,8.875,#E3BEB6,1
29615,79.875,21.5,39.875,#FFB57D,0
29616,79.875,26.625,21.0,#FFB3A0,0
29617,79.875,30.25,-25.0,#E9B4F5,1
29618,79.875,34.125,15.0,#FFADAC,0
29619,79.875,47.625,47.375,#FF9F70,0
29620,79.9375,-68.25,56.25,#43E354,1
29621,79.9375,-64.75,1.125,#00E4C2,0
29622,79.9375,-52.0,126.75,#93DC00,0
29623,79.9375,-51.875,-11.75,#00E0DA,0
29624,79.9375,-34.875,-29.5,#00DAFC,0
29625,79.9375,-34.625,19.375,#8BD7A1,1
29626,79.9375,-26.75,-25.125,#53D6F4,1
29627,79.9375,-22.875,-14.5,#7DD3E0,1
29628,79.9375,-19.875,-5.5,#94D1D0,1
29629,79.9375,-5.25,-5.125,#B7CACF,1
29630,79.9375,-1.375,21.0,#D3C69F,1
29631,79.9375,3.375,30.5,#E1C28E,1
29632,79.9375,5.375,6.625,#D6C2BA,1
29633,79.9375,5.375,11.0,#D9C2B2,1
29634,79.9375,6.625,-3.25,#D0C2CC,1
29635,79.9375,7.125,66.875,#F3BF42,1
29636,79.9375,8.125,3.75,#D9C1C0,1
29637,79.9375,12.75,17.625,#EABDA6,1
29638,79.9375,24.625,58.5,#FFB357,0
29639,79.9375,33.125,92.875,#FFAB00,0
29640,79.9375,44.25,41.5,#FFA37B,0
29641,80.0,-59.5,26.75,#3BE192,1
29642,80.0,-48.75,-14.5,#00DFE0,0
29643,80.0,-39.375,-1.25,#5CDAC7,1
29644,80.0,-28.875,70.0,#B7D334,1
29645,80.0,-20.875,-9.0,#8CD2D6,1
29646,80.0,-19.75,-34.625,#56D4FF,0
29647,80.0,-18.25,14.5,#ADCFAB,1
29648,80.0,-13.75,-29.5,#7CD0FD,1
29649,80.0,-7.125,0.0,#B8CAC6,1
29650,80.0,0.5,-1.25,#C6C6C9,1
29651,80.0,1.25,-4.25,#C5C6CE,1
29652,80.0,5.75,1.5,#D3C3C4,1
29653,80.0,10.25,84.375,#FCBC00,0
29654,80.0,11.75,6.125,#E1BFBB,1
29655,80.0,12.75,61.375,#FBBB50,1
29656,80.0,19.75,6.625,#EFB9BB,1
29657,80.0,19.75,125.75,#FFB500,0
29658,80.0,21.0,14.25,#F6B8AD,1
29659,80.0,24.5,14.125,#FBB5AD,1
29660,80.0625,-56.25,-34.375,#00E4FF,0
29661,80.0625,-49.25,121.375,#99DB00,0
29662,80.0625,-33.5,5.0,#7DD7BC,1
29663,80.0625,-18.25,92.5,#D0CD00,0
29664,80.0625,-10.625,104.5,#DEC900,0
29665,80.0625,-9.375,-9.75,#A8CDD8,1
29666,80.0625,-4.25,-2.875,#BBC9CC,1
29667,80.0625,-3.875,38.25,#D8C77F,1
29668,80.0625,-0.5,-31.75,#9FCAFF,0
29669,80.0625,0.5,-18.875,#B4C8E9,1
29670,80.0625,3.125,-34.125,#A5C8FF,0
29671,80.0625,8.625,75.125,#F8BE2A,1
29672,80.0625,12.875,3.375,#E1BEC1,1
29673,80.0625,33.875,9.375,#FFAEB7,0
29674,80.0625,36.5,103.875,#FFA800,0
29675,80.0625,48.375,57.75,#FF9E5C,0
29676,80.125,-95.625,23.25,#00ED98,0
29677,80.125,-93.375,45.5,#00EB6B,0
29678,80.125,-56.375,40.625,#62DF77,1
29679,80.125,-42.875,95.125,#A3D900,0
29680,80.125,-40.5,121.25,#ABD700,0
29681,80.125,-40.0,-29.375,#00DDFC,0
29682,80.125,-38.5,-34.5,#00DDFF,0
29683,80.125,-37.5,43.25,#99D873,1
29684,80.125,-35.875,-16.75,#3EDAE5,1
29685,80.125,-32.5,26.375,#98D694,1
29686,80.125,-20.5,18.125,#ACD1A4,1
29687,80.125,-9.75,-17.875,#9DCEE7,1
29688,80.125,-3.875,11.125,#C8C8B2,1
29689,80.125,-3.875,106.375,#E9C500,0
29690,80.125,2.375,-1.5,#CAC5CA,1
29691,80.125,4.125,2.625,#D1C4C2,1
29692,80.125,14.0,-34.25,#BFC1FF,0
29693,80.125,23.375,-27.5,#DABAFA,1
29694,80.125,33.5,-30.625,#EAB3FF,0
29695,80.125,44.875,59.0,#FFA259,0
29696,80.125,51.125,31.625,#FF9D8F,0
29697,80.1875,-64.0,20.0,#00E39F,0
29698,80.1875,-62.125,-9.875,#00E4D7,0
29699,80.1875,-57.25,80.75,#7DDF00,0
29700,80.1875,-50.125,-34.5,#00E2FF,0
29701,80.1875,-43.875,-34.5,#00DFFF,0
29702,80.1875,-39.0,-11.375,#40DBDB,1
29703,80.1875,-33.375,-34.5,#00DBFF,0
29704,80.1875,10.0,-6.625,#D4C1D3,1
29705,80.1875,13.125,80.375,#FFBB13,0
29706,80.1875,18.5,11.25,#F0BAB3,1
29707,80.1875,25.5,-13.75,#EBB7E1,1
29708,80.1875,31.625,-21.625,#EFB3F0,1
29709,80.1875,37.25,2.875,#FFACC3,0
29710,80.1875,40.5,33.625,#FFA78A,0
29711,80.1875,43.875,2.25,#FFA7C4,0
29712,80.1875,45.125,88.125,#FFA100,0
29713,80.1875,53.875,42.25,#FF9A7B,0
29714,80.25,-106.125,27.5,#00F090,0
29715,80.25,-103.875,20.75,#00F09D,0
29716,80.25,-84.375,-19.75,#00ECEA,0
29717,80.25,-79.75,57.625,#00E751,0
29718,80.25,-37.875,3.5,#6CDABF,1
29719,80.25,-30.25,103.125,#BDD300,0
29720,80.25,-22.625,92.75,#C9D000,0
29721,80.25,-15.625,-34.625,#69D3FF,0
29722,80.25,-4.875,26.875,#D1C895,1
29723,80.25,-0.5,0.625,#C7C7C6,1
29724,80.25,0.0,5.0,#CBC7BE,1
29725,80.25,2.375,-19.25,#B8C7EB,1
29726,80.25,2.625,-8.125,#C5C6D6,1
29727,80.25,3.75,16.125,#DAC4A9,1
29728,80.25,7.625,57.25,#F3BF59,1
29729,80.25,8.125,-22.375,#C1C4F1,1
29730,80.25,9.875,44.125,#F2BE74,1
29731,80.25,16.25,63.625,#FFB94C,0
29732,80.25,20.125,54.625,#FFB760,0
29733,80.25,23.25,121.125,#FFB300,0
29734,80.25,25.125,105.875,#FFB200,0
29735,80.25,45.125,-33.5,#FDA9FF,0
29736,80.25,47.5,75.125,#FF9F33,0
29737,80.25,55.875,36.75,#FF9886,0
29738,80.3125,-107.75,47.25,#00F067,0
29739,80.3125,-65.5,25.125,#00E496,0
29740,80.3125,-62.875,78.875,#6DE100,0
29741,80.3125,-30.25,109.5,#BED300,0
29742,80.3125,-28.5,34.0,#A7D486,1
29743,80.3125,-25.0,35.375,#B0D384,1
29744,80.3125,-11.0,16.625,#BFCCA8,1
29745,80.3125,-10.375,43.75,#D0CB74,1
29746,80.3125,-5.875,-21.75,#A2CCEF,1
29747,80.3125,-1.0,-2.125,#C3C8CB,1
29748,80.3125,3.5,19.625,#DCC4A3,1
29749,80.3125,3.75,117.75,#F6C100,0
29750,80.3125,4.625,-23.75,#B8C6F3,1
29751,80.3125,5.25,36.625,#E8C283,1
29752,80.3125,8.75,37.0,#EEC082,1
29753,80.3125,11.5,114.625,#FFBC00,0
29754,80.3125,14.375,36.0,#F6BC85,1
29755,80.3125,33.625,19.5,#FFAEA5,0
29756,80.3125,34.625,-0.25,#FFAFC9,0
29757,80.3125,39.375,10.25,#FFAAB6,0
29758,80.375,-113.625,93.25,#00F000,0
29759,80.375,-86.0,58.375,#00EA4F,0
29760,80.375,-84.875,119.125,#04E800,0
29761,80.375,-78.0,121.625,#45E600,0
29762,80.375,-68.375,37.0,#07E57F,1
29763,80.375,-67.875,63.5,#50E443,1
29764,80.375,-61.25,-2.375,#00E4CA,0
29765,80.375,-57.625,-5.625,#00E3D0,0
29766,80.375,-50.375,18.5,#58DFA3,1
29767,80.375,-48.125,73.625,#92DC24,1
29768,80.375,-36.375,59.75,#A5D750,1
29769,80.375,-25.0,26.5,#AAD395,1
29770,80.375,-21.125,5.75,#9FD2BC,1
29771,80.375,-14.5,18.875,#BACEA4,1
29772,80.375,-11.0,26.375,#C6CC96,1
29773,80.375,-8.25,14.375,#C3CBAC,1
29774,80.375,-3.625,46.625,#DDC76F,1
29775,80.375,0.75,7.375,#CFC6BA,1
29776,80.375,8.0,92.25,#FBBF00,0
29777,80.375,27.375,-3.375,#F7B5CF,1
29778,80.375,38.0,28.875,#FFAA94,0
29779,80.375,48.875,14.75,#FFA1AE,0
29780,80.375,67.25,-25.125,#FF92F8,0
29781,80.4375,-91.75,115.875,#00EB00,0
29782,80.4375,-84.25,-8.875,#00ECD6,0
29783,80.4375,-58.625,-13.125,#00E4DE,0
29784,80.4375,-58.25,69.75,#76E032,1
29785,80.4375,-49.125,8.5,#47DFB6,1
29786,80.4375,-46.625,-20.25,#00E0EC,0
29787,80.4375,-41.125,-20.375,#00DEEC,0
29788,80.4375,-33.75,45.25,#A4D770,1
29789,80.4375,-33.0,-2.25,#73D9CB,1
29790,80.4375,-32.0,22.0,#96D79D,1
29791,80.4375,-23.125,41.875,#B8D277,1
29792,80.4375,-22.625,-25.25,#67D6F6,1
29793,80.4375,-9.625,0.375,#B4CDC7,1
29794,80.4375,-2.25,12.75,#CDC8B0,1
29795,80.4375,-1.875,1.625,#C5C9C4,1
29796,80.4375,0.0,-22.5,#AFC9F1,1
29797,80.4375,5.125,-1.5,#D0C5CA,1
29798,80.4375,23.75,8.25,#F8B7B9,1
29799,80.4375,27.75,-29.125,#E2B8FE,1
29800,80.4375,34.875,125.375,#FFAA00,0
29801,80.4375,50.25,2.625,#FFA1C5,0
29802,80.4375,54.125,28.5,#FF9B96,0
29803,80.5,-64.875,-26.5,#00E7F7,0
29804,80.5,-58.5,126.875,#85E000,0
29805,80.5,-54.625,6.875,#07E1B9,1
29806,80.5,-42.875,26.5,#7EDC94,1
29807,80.5,-40.875,21.5,#7EDB9E,1
29808,80.5,-30.125,29.25,#A1D690,1
29809,80.5,-27.625,24.125,#A2D59A,1
29810,80.5,-26.125,98.0,#C4D200,0
29811,80.5,-21.25,-29.625,#61D6FE,1
29812,80.5,-18.875,-21.125,#7ED4EE,1
29813,80.5,-14.25,-2.75,#A7D0CC,1
29814,80.5,-9.625,-4.25,#AFCDCF,1
29815,80.5,-5.5,33.625,#D4C989,1
29816,80.5,-5.375,1.0,#BECBC6,1
29817,80.5,-1.125,28.125,#D9C793,1
29818,80.5,2.125,40.75,#E5C47B,1
29819,80.5,6.5,-7.625,#CEC4D6,1
29820,80.5,7.625,-17.875,#C6C5E9,1
29821,80.5,9.25,20.875,#E7C1A1,1
29822,80.5,11.25,-4.375,#DAC1D0,1
29823,80.5,14.0,-23.75,#CCC1F4,1
29824,80.5,14.5,90.5,#FFBB00,0
29825,80.5,22.125,18.0,#FBB8A7,1
29826,80.5,37.375,-12.125,#FFAEDF,0
29827,80.5,43.0,74.625,#FFA434,0
29828,80.5,47.5,26.75,#FFA299,0
29829,80.5,55.5,15.25,#FF9BAE,0
29830,80.5625,-105.375,34.5,#00F083,0
29831,80.5625,-91.0,29.125,#00ED8E,0
29832,80.5625,-88.625,52.0,#00EB5E,0
29833,80.5625,-82.5,6.25,#00EBBA,0
29834,80.5625,-77.125,46.125,#00E86C,0
29835,80.5625,-70.5,73.625,#4EE521,1
29836,80.5625,-63.25,12.875,#00E4AE,0
29837,80.5625,-48.625,26.25,#6CDE95,1
29838,80.5625,-48.375,107.25,#9BDC00,0
29839,80.5625,-47.375,55.875,#8BDD58,1
29840,80.5625,-18.75,-11.125,#90D3DC,1
29841,80.5625,-15.5,121.0,#D9CD00,0
29842,80.5625,-12.0,23.0,#C2CD9D,1
29843,80.5625,-11.625,9.5,#B9CEB6,1
29844,80.5625,-11.5,13.625,#BCCDAE,1
29845,80.5625,-11.25,-33.0,#7FD1FF,0
29846,80.5625,-8.0,126.625,#E5C900,0
29847,80.5625,-5.25,21.25,#CECAA0,1
29848,80.5625,-3.125,18.875,#D0C8A5,1
29849,80.5625,-3.0,82.5,#E9C600,0
29850,80.5625,-2.875,67.0,#E5C642,1
29851,80.5625,-0.625,-11.75,#BBC9DE,1
29852,80.5625,1.875,52.0,#E9C465,1
29853,80.5625,2.0,2.0,#CDC7C4,1
29854,80.5625,4.125,12.375,#D9C5B1,1
29855,80.5625,4.375,106.625,#F7C100,0
29856,80.5625,4.5,-13.25,#C4C6E1,1
29857,80.5625,6.375,-13.5,#C8C5E1,1
29858,80.5625,8.75,31.0,#ECC18F,1
29859,80.5625,9.25,-9.375,#D2C3DA,1
29860,80.5625,12.125,51.875,#F9BD66,1
29861,80.5625,12.75,-16.125,#D2C1E6,1
29862,80.5625,13.5,23.125,#F0BE9E,1
29863,80.5625,15.625,43.875,#FCBB76,1
29864,80.5625,15.625,56.0,#FFBB5D,0
29865,80.5625,16.125,-29.75,#CAC0FF,0
29866,80.5625,17.0,-5.0,#E4BDD2,1
29867,80.5625,18.875,73.75,#FFB832,0
29868,80.5625,19.625,20.125,#F8BAA3,1
29869,80.5625,20.625,69.0,#FFB740,0
29870,80.5625,21.625,-10.75,#E8BBDC,1
29871,80.5625,22.5,0.125,#F1B9C8,1
29872,80.5625,32.75,23.125,#FFB09F,0
