id,L,a,b,hex_srgb,slice_id
14987,17.5,-44.0,22.75,#003703,280
15023,17.5,-36.625,21.0,#003508,280
15056,17.5,-29.625,24.0,#003401,280
15113,17.5,-19.875,24.75,#173100,280
15192,17.5,-6.125,-25.5,#002F50,280
15373,17.5,69.0,-91.875,#0000B8,280
15375,17.5,77.5,-96.875,#0000C1,280
15407,17.5625,2.625,-43.5,#002E6B,281
15477,17.5625,102.25,-101.375,#4500C9,281
15478,17.5625,108.25,-114.0,#2300DE,281
15498,17.625,-4.0,8.625,#2A2D1F,282
15523,17.625,4.5,26.875,#3B2800,282
15584,17.625,60.25,-66.75,#3B0090,282
15598,17.625,79.625,-30.5,#7A0059,282
15600,17.625,93.25,-65.25,#72008E,282
15605,17.6875,-44.375,11.125,#00381A,283
15695,17.6875,58.5,-86.0,#0002AF,283
15726,17.75,-11.5,-32.875,#00335B,284
15834,17.8125,-15.375,-0.25,#0A312C,285
15898,17.8125,42.375,30.0,#630000,285
15907,17.8125,48.875,-57.75,#360382,285
15921,17.8125,67.375,-58.875,#550084,285
16015,17.875,25.75,-5.0,#4A1B34,286
16053,17.875,76.0,-81.25,#3D00A8,286
16058,17.875,101.375,-88.75,#6100B5,286
16139,17.9375,57.375,1.75,#6E002C,287
16145,17.9375,74.875,-20.125,#7A004B,287
16162,18.0,-16.875,-10.875,#00333B,288
16168,18.0,-11.75,25.125,#263001,288
16190,18.0,10.125,-48.125,#002D73,288
16229,18.0625,-60.375,6.75,#003B21,289
16230,18.0625,-48.375,-3.0,#003A30,289
16324,18.0625,60.0,-6.875,#6F0038,289
16373,18.125,0.875,2.625,#2F2C29,290
16419,18.125,53.0,-38.375,#570065,290
16421,18.125,57.875,14.125,#72001C,290
16435,18.125,77.75,-59.25,#650086,290
16457,18.1875,-2.875,-7.0,#212E36,291
16495,18.1875,54.625,-50.375,#4D0078,291
16499,18.1875,69.5,-33.125,#6F005E,291
16551,18.3125,-29.375,-18.375,#003847,293
16566,18.3125,-13.75,12.75,#1E321A,293
16597,18.3125,27.5,2.375,#50192A,293
16608,18.3125,47.0,-35.625,#520061,293
16702,18.375,110.0,-107.75,#4A00D6,294
16760,18.4375,39.625,-66.625,#001C92,295
16772,18.4375,63.875,20.875,#790014,295
16865,18.5625,-41.125,-30.375,#003C59,297
16907,18.5625,-23.75,-39.75,#003967,297
16927,18.5625,-18.125,-43.0,#00386C,297
16954,18.5625,-7.625,-48.875,#003575,297
16974,18.5625,-2.125,-51.75,#00347A,297
17110,18.5625,62.75,-13.625,#710042,297
17119,18.5625,67.75,5.125,#7B0029,297
17128,18.5625,86.375,-79.75,#5800A8,297
17141,18.5625,124.875,-125.5,#3500F5,297
17175,18.625,13.25,-36.625,#0D2A63,298
17214,18.625,47.875,5.375,#670028,298
17230,18.625,69.5,-48.0,#660075,298
17231,18.625,70.25,-83.0,#2900AD,298
17256,18.6875,-1.25,-18.75,#132F48,299
17296,18.6875,26.125,18.375,#541A14,299
17300,18.6875,29.0,-26.25,#431C54,299
17312,18.6875,38.5,-19.625,#540D4B,299
17350,18.6875,89.625,-94.0,#3F00BF,299
17360,18.75,-12.25,-44.625,#00376F,300
17363,18.75,-4.875,-39.375,#003367,300
17397,18.75,13.75,-2.0,#3F2631,300
17410,18.75,22.25,-55.375,#002880,300
17420,18.75,29.0,-15.625,#4B1B45,300
17441,18.75,50.625,-81.25,#0014AA,300
17453,18.75,67.75,-24.375,#730052,300
17454,18.75,72.125,-10.375,#7D003F,300
17457,18.75,81.375,-90.25,#3300B9,300
17464,18.75,102.25,-112.5,#1000DF,300
17465,18.8125,-29.375,-37.0,#003A64,301
17532,18.8125,61.5,-77.75,#2000A5,301
17537,18.8125,84.625,-74.0,#5F009F,301
17541,18.875,-20.125,-29.625,#003759,302
17565,18.875,7.125,-2.625,#372A32,302
17600,18.875,30.5,31.375,#5B1500,302
17637,18.875,81.75,-49.25,#750078,302
17642,18.875,103.0,-61.5,#86008C,302
17679,18.9375,46.875,-23.75,#5C0051,303
17692,18.9375,71.25,-63.375,#59008E,303
17699,18.9375,92.625,-48.5,#830077,303
17988,19.1875,38.5,19.375,#620715,307
18015,19.25,-18.75,-36.5,#003964,308
18132,19.3125,2.25,-12.75,#272F41,309
18155,19.3125,21.5,-36.25,#2A2664,309
18163,19.3125,32.25,-34.75,#401C62,309
18184,19.3125,57.625,-59.75,#480089,309
18301,19.4375,-25.625,-32.25,#003A5E,311
18390,19.4375,53.25,21.75,#720013,311
18397,19.4375,61.5,-28.875,#6C005A,311
18419,19.5,-82.125,4.75,#004227,312
18424,19.5,-81.875,11.875,#00421C,312
18430,19.5,-81.625,19.25,#00410F,312
18438,19.5,-78.625,-2.0,#004231,312
18440,19.5,-78.125,26.125,#004100,312
18456,19.5,-74.125,6.5,#004124,312
18464,19.5,-73.25,-5.375,#004136,312
18474,19.5,-70.875,27.5,#004000,312
18487,19.5,-68.5,3.0,#00402A,312
18494,19.5,-67.25,-5.625,#004036,312
18562,19.5,-57.0,28.5,#003E00,312
18584,19.5,-54.5,1.5,#003E2C,312
18613,19.5,-51.0,26.5,#003D00,312
18628,19.5,-49.75,7.75,#003D23,312
18677,19.5,-45.0,29.125,#003C00,312
18727,19.5,-40.125,-19.75,#003D4B,312
18747,19.5,-38.5,-12.25,#003C40,312
18762,19.5,-37.375,27.25,#003A00,312
18860,19.5,-28.125,12.875,#00381B,312
18866,19.5,-27.5,-24.625,#003A53,312
18886,19.5,-26.125,30.375,#103700,312
18921,19.5,-23.25,-1.75,#003831,312
18954,19.5,-20.5,-16.125,#003846,312
19122,19.5,-9.375,31.375,#2F3200,312
19203,19.5,-5.0,26.875,#333002,312
19274,19.5,-1.0,31.5,#3A2F00,312
19397,19.5,7.5,32.625,#442A00,312
19416,19.5,9.25,-20.0,#2C2C4C,312
19465,19.5,14.5,33.0,#4C2600,312
19484,19.5,17.5,15.75,#4C2419,312
19501,19.5,20.625,30.125,#522100,312
19524,19.5,29.5,-9.5,#511B3E,312
19550,19.5,42.875,-30.75,#54095D,312
19572,19.5,63.5,-89.75,#0000BA,312
19588,19.5,86.0,-35.125,#840064,312
19592,19.5,95.25,-96.5,#4900C6,312
19595,19.5,102.125,-76.875,#7800A6,312
19596,19.5,105.625,-96.5,#6000C6,312
19601,19.5625,-64.125,27.875,#003F00,313
19603,19.5625,-38.75,8.0,#003B23,313
19613,19.5625,-20.875,13.875,#11371A,313
19616,19.5625,-17.25,30.875,#233500,313
19658,19.5625,19.5,-12.75,#422542,313
19660,19.5625,21.125,-22.0,#3D2550,313
19695,19.5625,44.875,-70.25,#00199A,313
19697,19.5625,45.5,-52.25,#3F0E7E,313
19701,19.5625,49.625,33.5,#700000,313
19713,19.5625,84.875,-103.375,#0000D2,313
19722,19.5625,117.625,-96.25,#7600C6,313
19724,19.625,-62.125,14.0,#003F19,314
19725,19.625,-50.0,19.625,#003D10,314
19735,19.625,-9.625,-21.0,#00354E,314
19775,19.625,30.625,-63.25,#00268F,314
19784,19.625,36.75,-4.75,#5B1037,314
19795,19.625,55.625,33.75,#760000,314
19803,19.625,70.75,-1.0,#800034,314
19804,19.625,74.875,-52.875,#6B007F,314
19810,19.625,94.5,-86.25,#5E00B5,314
19813,19.625,112.75,-89.5,#7800BB,314
19814,19.625,119.0,-112.75,#5700E2,314
19816,19.6875,-61.875,0.625,#003F2E,315
19824,19.6875,-25.5,5.75,#003827,315
19832,19.6875,-5.25,14.5,#30311A,315
19838,19.6875,1.375,-37.625,#003367,315
19842,19.6875,2.625,-5.25,#302F37,315
19870,19.6875,29.625,-47.875,#252377,315
19876,19.6875,37.0,-51.375,#2F1C7D,315
19893,19.6875,62.0,33.875,#7C0000,315
19985,19.75,54.5,-9.0,#6E003E,316
19994,19.75,74.75,-40.25,#75006C,316
19999,19.75,91.375,-73.5,#6D00A1,316
20000,19.75,93.75,-108.25,#0000DB,316
20002,19.75,95.875,-77.625,#6E00A8,316
20009,19.8125,-45.25,3.125,#003D2A,317
20023,19.8125,-7.5,3.375,#26332B,317
20070,19.8125,26.375,8.25,#551D25,317
20078,19.8125,32.75,7.375,#5B1627,317
20102,19.8125,89.625,-56.875,#7B0086,317
20105,19.8125,122.75,-102.625,#7500D2,317
20158,19.875,8.0,-31.75,#0F2F5F,318
20218,19.9375,-47.0,-21.875,#003F50,319
20247,19.9375,-8.25,-9.5,#15343E,319
20285,19.9375,13.75,5.875,#462828,319
20292,19.9375,17.75,-44.5,#002C72,319
20308,19.9375,32.875,23.875,#5F150E,319
20312,19.9375,34.875,-14.0,#561645,319
20323,19.9375,46.625,24.375,#6D000F,319
20325,19.9375,50.875,-75.125,#0012A3,319
20336,19.9375,68.125,16.75,#81001C,319
20341,19.9375,81.5,-25.25,#850057,319
20345,19.9375,98.75,-66.75,#7F0097,319
20375,20.0,-3.125,-30.375,#00345D,320
20437,20.0625,-35.375,0.0,#003C30,321
20483,20.0625,21.375,4.875,#4F232A,321
20502,20.0625,42.125,-57.625,#2E1888,321
20530,20.0625,112.25,-118.25,#2F00ED,321
20554,20.125,14.875,27.0,#4C2705,322
20597,20.125,85.125,-64.0,#700092,322
20645,20.1875,63.0,-35.75,#6B0067,323
20650,20.1875,77.875,-15.0,#860049,323
20754,20.3125,76.75,-86.75,#3800B8,325
20762,20.3125,123.875,-117.625,#5900ED,325
21039,20.5,54.625,-15.75,#6D004A,328
21049,20.5,75.25,-5.375,#87003C,328
21053,20.5,89.25,-40.625,#88006F,328
21070,20.5625,-68.25,-17.5,#00434A,329
21077,20.5625,-62.0,-21.5,#004350,329
21086,20.5625,-55.625,-25.375,#004256,329
21094,20.5625,-49.5,-28.75,#00425B,329
21108,20.5625,-37.25,-35.375,#004066,329
21218,20.5625,8.375,-61.25,#00358E,329
21245,20.5625,17.25,-66.5,#003297,329
21262,20.5625,21.875,-28.25,#3A275B,329
21270,20.5625,24.875,-69.875,#002E9C,329
21290,20.5625,35.0,-76.625,#0028A7,329
21295,20.5625,36.25,34.375,#651000,329
21307,20.5625,41.875,-79.125,#0023AC,329
21319,20.5625,58.0,-45.125,#5E0076,329
21332,20.5625,67.625,28.75,#84000B,329
21358,20.625,-34.25,-23.625,#003E54,330
21391,20.625,1.25,-57.125,#003888,330
21443,20.625,38.75,13.5,#650C20,330
21453,20.625,44.0,-40.375,#4F0F6E,330
21469,20.625,54.875,-21.75,#6B0053,330
21478,20.625,71.25,-73.875,#4D00A4,330
21488,20.625,99.0,-56.75,#8A0089,330
21568,20.6875,11.625,16.875,#482B19,331
21569,20.6875,12.0,-14.75,#392D48,331
21612,20.6875,47.875,11.625,#6F0023,331
21633,20.6875,74.375,-29.25,#7E005E,331
21638,20.6875,80.25,-69.875,#63009D,331
21648,20.6875,126.125,-107.75,#7500DD,331
21728,20.75,2.125,15.75,#3C301B,332
21743,20.75,7.75,-42.0,#003271,332
21790,20.75,53.625,-64.625,#3B0495,332
21809,20.75,88.5,-85.5,#5800B7,332
21813,20.75,111.75,-99.125,#6B00CE,332
21859,20.8125,-9.5,-2.125,#1F3635,333
21907,20.8125,0.375,23.75,#3C310D,333
21978,20.8125,23.375,35.75,#592100,333
22015,20.8125,70.75,-97.125,#0000CB,333
22137,20.875,46.0,-11.875,#660045,334
22163,20.9375,-62.625,-14.0,#004346,335
22231,20.9375,-2.375,-44.625,#003875,335
22244,20.9375,2.25,-23.625,#183355,335
22285,20.9375,34.875,-43.75,#3D1F74,335
22368,21.0,103.75,-83.625,#7600B5,336
22601,21.25,-51.875,-7.5,#00423D,340
22715,21.3125,-57.0,-10.625,#004342,341
22822,21.3125,80.625,-40.5,#800071,341
22834,21.375,-25.5,-7.625,#003D3E,342
22970,21.375,113.125,-69.125,#94009F,342
23077,21.4375,47.875,-1.0,#6E0036,343
23107,21.5,-80.875,31.375,#004600,344
23114,21.5,-73.75,32.875,#004500,344
23165,21.5,-53.875,12.25,#004220,344
23255,21.5,-39.375,34.875,#003F00,344
23267,21.5,-37.375,16.5,#003F19,344
23308,21.5,-31.75,18.875,#003E16,344
23323,21.5,-30.0,35.375,#0C3D00,344
23376,21.5,-22.0,35.875,#203B00,344
23417,21.5,-15.875,5.5,#1A3A2B,344
23457,21.5,-10.625,18.125,#2D3718,344
23557,21.5,3.5,-48.75,#00377D,344
23589,21.5,9.625,-54.5,#003586,344
23620,21.5,21.75,23.5,#572511,344
23642,21.5,33.125,0.375,#5E1A34,344
23664,21.5,51.5,-46.125,#570079,344
23670,21.5,54.0,-2.5,#740039,344
23697,21.5,81.375,-81.875,#5400B3,344
23698,21.5,86.25,-45.875,#84007A,344
23711,21.5625,-66.25,33.125,#004400,345
23717,21.5625,-23.75,20.875,#143C13,345
23722,21.5625,-16.625,-20.75,#003C52,345
23725,21.5625,-15.125,36.375,#2C3900,345
23734,21.5625,-3.375,36.625,#3C3400,345
23761,21.5625,5.25,3.5,#3D312F,345
23780,21.5625,14.125,-30.875,#2A2F62,345
23785,21.5625,16.125,-52.5,#003183,345
23833,21.5625,54.375,-88.5,#0019BE,345
23843,21.5625,64.0,1.375,#800034,345
23847,21.5625,67.0,-17.625,#7D004F,345
23858,21.5625,98.125,-48.875,#91007F,345
23861,21.5625,107.875,-75.875,#8700AA,345
23863,21.5625,116.375,-124.125,#2800FC,345
23866,21.625,-44.75,16.125,#00411A,346
23868,21.625,-32.5,-5.25,#003F3B,346
23925,21.625,25.875,-60.0,#002D8F,346
23943,21.625,42.125,37.125,#6F0400,346
23960,21.625,64.75,-64.875,#530098,346
23964,21.625,71.375,11.75,#890027,346
23968,21.625,86.5,-29.125,#8E0061,346
23970,21.625,105.125,-105.375,#5200DB,346
23974,21.6875,-47.25,34.5,#004100,347
24001,21.6875,3.625,37.125,#453100,347
24050,21.6875,42.75,-4.125,#68083B,347
24059,21.6875,52.75,27.75,#78000E,347
24071,21.6875,70.375,23.375,#8A0017,347
24077,21.6875,83.5,-96.125,#3100CC,347
24080,21.6875,104.875,-117.5,#1100F0,347
24083,21.75,-70.125,21.125,#004511,348
24084,21.75,-53.25,34.125,#004200,348
24101,21.75,-13.125,-7.5,#0C3A3F,348
24138,21.75,10.625,37.25,#4E2D00,348
24158,21.75,21.25,-1.0,#502736,348
24190,21.75,57.125,-73.0,#3104A5,348
24193,21.75,62.375,8.0,#80002B,348
24195,21.75,65.75,-43.625,#6D0077,348
24215,21.75,115.0,-83.625,#8900B7,348
24282,21.875,-12.0,-27.5,#003B5D,350
24304,21.875,-0.875,-1.5,#323537,350
24378,21.875,31.5,-71.75,#002CA3,350
24388,21.875,36.5,-30.5,#511C62,350
24393,21.875,41.125,-25.125,#5C135A,350
24414,21.875,60.625,26.25,#810012,350
24417,21.875,63.75,-72.875,#4300A5,350
24418,21.875,64.125,-83.0,#2100B6,350
24424,21.875,76.5,-101.25,#0000D5,350
24425,21.875,78.625,-34.625,#830069,350
24431,21.875,94.625,-43.25,#910077,350
24436,21.875,104.0,-71.25,#8700A3,350
24463,21.9375,-17.5,18.5,#223B18,351
24491,21.9375,7.125,23.625,#473011,351
24494,21.9375,9.375,-25.5,#29325A,351
24547,21.9375,45.5,-18.0,#660550,351
24566,21.9375,75.5,2.375,#8D0034,351
24576,21.9375,106.625,-90.625,#7400C3,351
24640,22.0,9.625,10.125,#472F26,352
24651,22.0,15.125,-20.625,#3B2E53,352
24664,22.0,27.5,-38.375,#3A276E,352
24690,22.0,62.375,-49.625,#640080,352
24696,22.0,68.75,-54.375,#680088,352
25197,22.3125,17.75,37.25,#572900,357
25218,22.3125,33.875,-22.375,#551F57,357
25234,22.3125,57.25,-36.375,#6A006D,357
25340,22.375,43.875,19.25,#70031C,358
25347,22.375,52.0,38.25,#7B0000,358
25368,22.375,87.875,-107.75,#0000E1,358
25412,22.4375,-0.875,10.5,#3A3626,359
25543,22.5,-2.375,4.625,#35372F,360
25628,22.5,46.375,-61.125,#381994,360
25648,22.5,66.375,-4.375,#83003E,360
25669,22.5625,-95.75,10.25,#004B25,361
25674,22.5625,-90.625,5.5,#004A2C,361
25678,22.5625,-87.875,12.75,#004A21,361
25733,22.5625,-69.0,12.375,#004722,361
25770,22.5625,-61.0,20.75,#004614,361
25863,22.5625,-42.125,-6.125,#00443E,361
25906,22.5625,-32.625,-29.875,#004362,361
25908,22.5625,-31.875,29.25,#004002,361
25923,22.5625,-29.75,-13.375,#004149,361
25961,22.5625,-19.125,-4.875,#003E3D,361
25976,22.5625,-14.5,-50.625,#004183,361
25992,22.5625,-7.875,-53.375,#003F87,361
26111,22.5625,29.875,37.625,#651F00,361
26129,22.5625,39.75,26.875,#6E0F10,361
26130,22.5625,41.0,-46.375,#481C7C,361
26140,22.5625,50.0,-28.375,#670061,361
26144,22.5625,55.625,5.25,#7B0031,361
26171,22.5625,77.0,-64.75,#6A009A,361
26179,22.5625,97.75,-101.625,#4D00D8,361
26181,22.5625,113.375,-110.875,#5B00E8,361
26182,22.5625,115.625,-103.625,#7000DB,361
26190,22.625,-43.375,-14.875,#00444B,362
26207,22.625,-16.25,25.5,#293C0D,362
26213,22.625,-10.875,-15.875,#003C4D,362
26246,22.625,6.875,-10.75,#393346,362
26265,22.625,18.25,-7.5,#4B2C42,362
26276,22.625,23.5,-46.25,#202E7C,362
26284,22.625,26.875,-52.75,#122C86,362
26285,22.625,27.5,25.875,#612210,362
26299,22.625,37.5,4.5,#671631,362
26320,22.625,62.0,-21.25,#790057,362
26321,22.625,62.375,-56.375,#5E008D,362
26334,22.625,81.0,-56.25,#79008D,362
26343,22.625,109.0,-64.75,#96009B,362
26345,22.625,115.625,-75.0,#9600AC,362
26346,22.625,121.375,-89.125,#8F00C3,362
26393,22.6875,-9.25,8.5,#2D3A29,363
26416,22.6875,-2.75,-14.25,#22384B,363
26466,22.6875,21.875,12.75,#582824,363
26478,22.6875,29.375,13.625,#612123,363
26490,22.6875,36.625,-63.0,#072797,363
26514,22.6875,55.375,-79.625,#0113B2,363
26516,22.6875,58.75,38.625,#830000,363
26523,22.6875,72.25,-91.625,#1A00C7,363
26541,22.6875,124.875,-96.625,#8B00D0,363
26582,22.75,-16.125,-32.125,#003F66,364
26585,22.75,-11.625,-36.625,#003E6D,364
26671,22.75,23.875,-17.0,#4D2950,364
26687,22.75,40.0,-9.375,#651445,364
26707,22.75,58.0,19.75,#80001D,364
26720,22.75,70.125,-37.5,#7A0070,364
26726,22.75,86.25,-52.5,#830087,364
26728,22.75,90.375,-62.75,#800098,364
26832,22.8125,14.75,-60.375,#003693,365
26860,22.8125,39.625,-72.625,#0027A7,365
26876,22.8125,52.125,-54.375,#51088A,365
26884,22.8125,66.625,-30.0,#7A0064,365
26895,22.8125,85.0,-19.875,#930056,365
26896,22.8125,94.25,-91.5,#5F00C7,365
26932,22.875,-29.5,0.25,#004136,366
27043,22.875,49.375,-7.125,#710043,366
27152,23.0,-21.0,-45.875,#00437C,368
27205,23.0,72.25,-22.125,#850059,368
27265,23.0625,49.75,-70.0,#2819A4,369
27268,23.0625,52.5,15.375,#7B0023,369
27379,23.125,91.875,-81.125,#6D00B7,370
27480,23.1875,81.625,-10.5,#940049,371
27502,23.25,-20.375,9.125,#163F29,372
27623,23.25,77.75,-48.25,#7D0082,372
27632,23.25,105.875,-55.625,#9B008E,372
27765,23.3125,35.375,40.0,#6D1900,373
27801,23.3125,65.5,39.25,#8B0000,373
27827,23.375,-49.0,-17.375,#004851,374
27956,23.375,46.625,-81.5,#0024B7,374
27983,23.375,75.875,15.875,#940025,374
28150,23.4375,70.25,-67.25,#5F00A0,375
28173,23.5,-92.0,-5.375,#004D3F,376
28182,23.5,-86.875,-9.125,#004D44,376
28195,23.5,-81.75,-12.5,#004C4A,376
28207,23.5,-77.875,-7.125,#004B41,376
28214,23.5,-76.125,16.875,#004A1C,376
28220,23.5,-74.875,-13.0,#004B4A,376
28275,23.5,-57.875,37.875,#004700,376
28309,23.5,-46.875,-34.25,#00496B,376
28319,23.5,-43.5,23.5,#004511,376
28350,23.5,-34.75,-41.0,#004776,376
28351,23.5,-33.75,6.875,#00432D,376
28368,23.5,-28.75,-44.375,#00467B,376
28390,23.5,-21.625,-25.5,#00425E,376
28469,23.5,3.5,29.5,#483508,376
28492,23.5,13.375,-46.625,#00367F,376
28549,23.5,56.25,-26.875,#720061,376
28558,23.5,64.0,-95.875,#000ED0,376
28561,23.5,71.375,33.125,#91000B,376
28566,23.5,77.75,-95.5,#2400D0,376
28577,23.5,92.25,-35.625,#97006F,376
28582,23.5,117.875,-118.125,#5500F7,376
28584,23.5,121.0,-82.75,#9800BB,376
28585,23.5625,-82.875,-3.5,#004C3C,377
28587,23.5625,-54.625,19.75,#004718,377
28626,23.5625,-3.5,19.0,#3C391B,377
28630,23.5625,-0.5,-8.75,#303945,377
28640,23.5625,3.625,9.625,#43362A,377
28658,23.5625,9.875,1.5,#473336,377
28659,23.5625,10.0,-66.25,#003C9E,377
28684,23.5625,25.875,-32.75,#432B6A,377
28688,23.5625,27.375,-76.0,#0034AF,377
28706,23.5625,38.5,-39.5,#502074,377
28753,23.5625,90.25,-100.125,#4100D8,377
28754,23.5625,93.25,-52.625,#8E008A,377
28769,23.625,-41.25,0.75,#004636,378
28774,23.625,-35.25,-16.125,#004550,378
28795,23.625,-11.125,40.375,#383C00,378
28886,23.625,45.75,29.75,#77010E,378
28907,23.625,75.375,-77.125,#5800B1,378
28909,23.625,80.875,-105.25,#0000E1,378
28910,23.625,88.875,-69.0,#7A00A4,378
28922,23.6875,-43.5,38.75,#004500,379
28968,23.6875,17.375,-36.625,#2B3270,379
29013,23.75,-83.375,23.125,#004C11,380
29026,23.75,-43.875,-29.0,#004864,380
29055,23.75,-8.25,-45.875,#00407E,380
29085,23.75,14.875,21.0,#552F19,380
29124,23.75,62.0,-8.625,#810047,380
29194,23.8125,-23.25,-12.625,#00424B,381
29272,23.8125,24.75,-10.5,#552A49,381
29277,23.8125,28.75,-5.375,#5D2541,381
29297,23.8125,41.875,9.25,#70102D,381
29314,23.8125,68.0,-78.625,#4500B4,381
29327,23.8125,98.75,-110.125,#3600EA,381
29449,23.875,3.5,-62.375,#003F99,382
29472,23.875,23.0,41.0,#612800,382
29496,23.875,62.625,15.75,#880025,382
29589,23.9375,-26.5,-38.375,#004673,383
29625,23.9375,-5.625,-19.375,#0E3D56,383
29693,23.9375,39.25,-15.75,#651A51,383
29696,23.9375,42.0,-65.375,#21249E,383
29731,23.9375,78.5,-20.0,#900059,383
29749,24.0,-78.375,9.875,#004C28,384
29753,24.0,-59.75,7.75,#004A2C,384
29766,24.0,-48.375,-1.875,#00483B,384
29798,24.0,-17.25,-11.625,#00414A,384
29889,24.0,77.625,10.0,#97002E,384
29929,24.0625,-21.75,-34.5,#00446D,385
29941,24.0625,-15.125,-44.375,#00437D,385
30002,24.0625,11.5,30.5,#533208,385
30208,24.125,47.75,-34.125,#640F6E,386
30376,24.1875,34.25,-8.375,#632147,387
30414,24.1875,74.875,-59.375,#720096,387
30419,24.1875,81.75,-2.875,#990041,387
30451,24.25,-27.125,39.875,#1D4300,388
30610,24.25,69.75,4.625,#8E0036,388
30613,24.25,75.625,22.0,#97001E,388
30618,24.25,88.375,-92.125,#5600CC,388
30647,24.3125,-26.125,26.75,#19430D,389
30701,24.3125,4.0,-31.125,#0F3B69,389
30759,24.3125,49.625,20.875,#7C001E,389
30789,24.3125,114.75,-92.75,#8600CE,389
30792,24.375,-74.25,-2.0,#004D3C,390
30794,24.375,-65.0,-8.375,#004C45,390
30873,24.375,9.75,-37.625,#0E3973,390
30929,24.375,57.375,-92.875,#001DCE,390
30958,24.4375,-71.0,-8.0,#004D45,391
30960,24.4375,-65.125,3.5,#004C33,391
31073,24.4375,27.0,20.0,#64271D,391
31149,24.4375,81.125,-87.25,#5100C4,391
31371,24.5625,-72.125,39.25,#004C00,393
31374,24.5625,-65.125,40.125,#004B00,393
31376,24.5625,-60.25,28.0,#004B08,393
31387,24.5625,-36.125,41.875,#004600,393
31401,24.5625,-17.625,42.125,#304000,393
31413,24.5625,-9.875,24.625,#373E13,393
31438,24.5625,0.125,42.0,#493900,393
31445,24.5625,3.5,-1.25,#3F393C,393
31456,24.5625,7.5,42.125,#523500,393
31480,24.5625,15.0,12.75,#553128,393
31510,24.5625,33.125,-52.125,#332B8B,393
31517,24.5625,38.625,-54.75,#3A268F,393
31539,24.5625,60.25,-15.75,#7F0053,393
31551,24.5625,70.5,-48.75,#770086,393
31557,24.5625,72.25,-15.875,#8C0054,393
31566,24.5625,86.25,-78.75,#6C00B7,393
31570,24.5625,94.25,-114.625,#0000F4,393
31575,24.5625,100.625,-88.875,#7500C8,393
31578,24.5625,106.125,-111.625,#4D00EF,393
31581,24.5625,107.875,-122.75,#1100FF,393
31589,24.625,-23.125,1.75,#004337,394
31599,24.625,-5.75,-5.75,#2B3D43,394
31618,24.625,5.0,-19.25,#303957,394
31620,24.625,5.75,16.25,#4A3722,394
31647,24.625,27.375,1.875,#602839,394
31665,24.625,50.0,-39.75,#630D78,394
31672,24.625,60.375,-68.25,#4E00A5,394
31676,24.625,66.875,-89.75,#1200C9,394
31678,24.625,72.375,-85.5,#4100C2,394
31685,24.625,89.375,-23.875,#9C0061,394
31687,24.625,94.75,-68.125,#8600A6,394
31749,24.6875,7.875,-4.5,#443741,395
31762,24.6875,17.5,30.0,#5C2F0C,395
31776,24.6875,29.625,-14.875,#5B2851,395
31782,24.6875,42.375,42.375,#780F00,395
31792,24.6875,50.375,-21.5,#71025C,395
31824,24.6875,109.875,-82.5,#8C00BE,395
31827,24.6875,120.25,-108.75,#7600EA,395
31828,24.6875,124.25,-113.5,#7400F3,395
31836,24.75,-37.0,22.375,#004716,396
31847,24.75,-20.875,30.625,#274205,396
31901,24.75,16.75,3.25,#543136,396
31952,24.75,100.0,-80.125,#8100BA,396
31954,24.75,103.125,-63.5,#96009F,396
31987,24.8125,-5.5,0.25,#323D3A,397
32035,24.8125,34.5,30.25,#6F1F0E,397
32036,24.8125,34.625,20.0,#6D1F1F,397
32048,24.8125,57.5,10.625,#84002E,397
32051,24.8125,60.0,-86.25,#0013C4,397
32070,24.8125,104.75,-99.625,#6A00DB,397
32089,24.875,-16.25,13.25,#284126,398
32126,24.875,14.375,-2.625,#4E333F,398
32127,24.875,15.25,42.75,#5B3100,398
32128,24.875,16.625,-14.25,#4A3351,398
32196,24.9375,-4.625,29.875,#413C09,399
32251,24.9375,34.0,10.375,#6B212D,399
32262,24.9375,43.25,1.0,#73123B,399
32264,24.9375,46.0,-55.0,#4A1D90,399
32277,24.9375,57.375,-62.0,#54059C,399
32307,24.9375,99.75,-117.875,#0000FB,399
32312,24.9375,127.0,-102.125,#8E00E0,399
32314,25.0,-40.875,9.5,#00482C,400
32320,25.0,-14.5,31.375,#334005,400
32331,25.0,-2.25,-27.125,#003F64,400
32349,25.0,12.375,-9.625,#47354A,400
32363,25.0,26.0,-26.125,#4E2D63,400
32383,25.0,49.875,-14.25,#750252,400
32392,25.0,68.125,-9.75,#8B004C,400
32403,25.0,96.5,-73.875,#8400B0,400
32464,25.0625,25.875,31.75,#66290A,401
32484,25.0625,56.625,-49.375,#640088,401
32501,25.0625,99.25,-96.25,#6700D6,401
32567,25.125,51.25,8.875,#7E0031,402
32569,25.125,57.5,30.5,#880012,402
