id,L,a,b,hex_srgb,slice_id
176848,56.5625,80.125,79.0,#FF1E00,905
176849,56.5625,80.875,-8.5,#FB2A99,905
176851,56.5625,84.625,50.5,#FF0036,905
176852,56.5625,84.75,-3.625,#FF1791,905
176854,56.5625,92.25,-65.125,#E617FB,905
176855,56.5625,92.875,-28.375,#FF00BB,905
176856,56.5625,100.75,-3.25,#FF0091,905
176857,56.5625,102.25,-66.875,#F400FF,905
176913,56.625,-78.125,45.875,#00A32E,906
176923,56.625,-73.125,-1.375,#00A488,906
176998,56.625,-34.5,-34.125,#009AC2,906
177007,56.625,-32.625,76.75,#6F9500,906
177069,56.625,-14.625,-34.5,#0492C3,906
177083,56.625,-8.0,-53.125,#0091E4,906
177086,56.625,-7.125,8.375,#818B79,906
177107,56.625,-2.0,32.5,#97874F,906
177115,56.625,3.0,29.25,#9E8555,906
177119,56.625,4.125,2.5,#918584,906
177122,56.625,9.625,5.5,#9C827F,906
177125,56.625,22.25,96.875,#C47600,906
177126,56.625,25.875,47.125,#C47434,906
177131,56.625,36.0,65.125,#D46B00,906
177132,56.625,42.75,93.625,#DE6400,906
177135,56.625,50.375,-28.0,#C564B9,906
177139,56.625,59.75,78.625,#F34F00,906
177140,56.625,62.125,73.75,#F54C00,906
177141,56.625,65.0,61.875,#F84718,906
177142,56.625,69.5,38.375,#FA404A,906
177144,56.625,79.25,71.25,#FF2200,906
177145,56.625,85.875,32.375,#FF0055,906
177187,56.6875,-101.25,35.75,#00A944,907
177213,56.6875,-83.75,-18.125,#00A8A6,907
177316,56.6875,-38.375,3.375,#1B9981,907
177418,56.6875,-10.375,14.0,#7F8D6F,907
177424,56.6875,-7.75,-5.625,#738C91,907
177446,56.6875,-0.125,-47.875,#2D8DDB,907
177454,56.6875,5.5,16.0,#9C846D,907
177457,56.6875,7.5,-31.375,#7486BE,907
177462,56.6875,21.5,14.125,#B37970,907
177463,56.6875,21.875,-66.75,#4A82FD,907
177464,56.6875,25.5,91.25,#C87400,907
177467,56.6875,27.625,85.5,#CB7300,907
177470,56.6875,33.625,32.125,#CB6F52,907
177472,56.6875,34.5,-11.625,#B9719D,907
177474,56.6875,45.75,78.0,#E16200,907
177477,56.6875,54.125,61.625,#EA5816,907
177478,56.6875,59.75,29.0,#EC5259,907
177481,56.6875,65.625,97.0,#FB4600,907
177482,56.6875,67.625,-53.875,#CA53E7,907
177483,56.6875,68.125,-41.875,#D64FD2,907
177485,56.6875,69.75,66.75,#FE3E08,907
177487,56.6875,77.375,82.5,#FF2900,907
177490,56.6875,80.875,-68.5,#D140FF,907
177495,56.75,-128.0,18.875,#00AE64,908
177496,56.75,-122.375,23.125,#00AD5C,908
177498,56.75,-116.875,27.125,#00AC54,908
177501,56.75,-111.25,7.125,#00AC79,908
177530,56.75,-75.25,25.5,#00A359,908
177598,56.75,-34.375,40.375,#5F963E,908
177629,56.75,-25.125,2.125,#529484,908
177637,56.75,-21.25,2.375,#5D9283,908
177647,56.75,-17.0,-11.875,#54919C,908
177688,56.75,-2.5,97.0,#A28700,908
177702,56.75,1.875,7.875,#91877B,908
177706,56.75,3.5,-13.125,#83879F,908
177711,56.75,6.375,-6.25,#8F8593,908
177717,56.75,9.875,12.125,#A18274,908
177719,56.75,12.125,-24.0,#8883B2,908
177732,56.75,23.25,60.75,#C3760F,908
177747,56.75,39.75,73.25,#DA6800,908
177750,56.75,49.75,-33.5,#C166C3,908
177760,56.75,65.125,-14.125,#E44FA2,908
177761,56.75,65.125,40.75,#F64945,908
177773,56.75,107.75,-32.75,#FF00C4,908
177774,56.8125,-128.0,25.375,#00AE58,909
177775,56.8125,-122.375,29.625,#00AD50,909
177779,56.8125,-79.125,36.125,#00A444,909
177820,56.8125,-46.0,9.625,#009C76,909
177833,56.8125,-42.25,6.25,#009B7C,909
177844,56.8125,-36.0,-26.875,#009BB6,909
177850,56.8125,-34.875,10.375,#409875,909
177873,56.8125,-23.0,71.5,#809100,909
177926,56.8125,-4.625,-24.875,#608DB3,909
177984,56.8125,7.0,88.75,#AF8100,909
178011,56.8125,15.875,68.75,#BA7C00,909
178013,56.8125,16.0,-23.5,#9081B1,909
178034,56.8125,28.0,23.25,#C17461,909
178042,56.8125,33.75,-74.25,#5F7BFF,909
178062,56.8125,49.625,29.125,#E05F59,909
178094,56.8125,90.375,39.0,#FF004B,909
178098,56.875,-84.5,-0.75,#00A788,910
178099,56.875,-79.25,-4.375,#00A68E,910
178109,56.875,-64.5,73.625,#00A000,910
178115,56.875,-59.125,76.0,#269E00,910
178171,56.875,-26.5,69.5,#7A9300,910
178212,56.875,-15.5,95.5,#8F8E00,910
178239,56.875,-9.0,3.875,#7A8D81,910
178242,56.875,-8.125,6.125,#7E8C7E,910
178246,56.875,-7.5,-25.25,#578EB4,910
178278,56.875,0.5,24.25,#98875E,910
178311,56.875,8.5,68.125,#B08100,910
178322,56.875,11.125,22.625,#A88162,910
178326,56.875,11.875,90.5,#B67E00,910
178346,56.875,16.75,-28.0,#8D81B9,910
178400,56.875,41.625,68.25,#DC6700,910
178453,56.875,81.5,-30.625,#F231C0,910
178461,56.9375,-111.75,31.0,#00AB4E,911
178462,56.9375,-95.625,59.75,#00A800,911
178463,56.9375,-90.5,-23.125,#00AAAF,911
178464,56.9375,-83.25,54.0,#00A515,911
178465,56.9375,-72.25,48.625,#00A328,911
178475,56.9375,-60.125,64.5,#159F00,911
178495,56.9375,-39.5,-12.75,#009B9E,911
178497,56.9375,-39.375,-1.25,#009A8A,911
178506,56.9375,-35.0,0.625,#299987,911
178520,56.9375,-29.0,-4.0,#3A978F,911
178539,56.9375,-18.0,11.5,#6F9174,911
178569,56.9375,-11.625,96.875,#958C00,911
178571,56.9375,-11.25,45.0,#8E8C36,911
178595,56.9375,-3.625,-0.25,#828B89,911
178599,56.9375,-2.875,-60.625,#0090F3,911
178615,56.9375,-0.375,-7.375,#818995,911
178626,56.9375,1.375,3.75,#8E8882,911
178650,56.9375,5.0,-16.25,#8387A5,911
178670,56.9375,8.625,20.0,#A38266,911
178676,56.9375,10.0,17.75,#A4826A,911
178770,56.9375,31.0,27.5,#C7725A,911
178780,56.9375,35.125,16.875,#C96F6D,911
178785,56.9375,37.25,-68.0,#7A78FF,911
178826,56.9375,61.125,-37.375,#D059CB,911
178840,56.9375,69.875,85.375,#FF3E00,911
178856,56.9375,80.75,35.25,#FF2251,911
178858,56.9375,81.0,3.125,#FF2887,911
178868,56.9375,102.0,-60.75,#FA00F5,911
178870,57.0,-105.25,49.75,#00AA23,912
178871,57.0,-102.75,56.5,#00A904,912
178872,57.0,-97.875,52.75,#00A919,912
178875,57.0,-68.5,-4.875,#00A490,912
178876,57.0,-66.875,51.375,#00A121,912
178878,57.0,-64.0,-8.0,#00A395,912
178879,57.0,-62.375,44.0,#00A034,912
178906,57.0,-42.75,-36.375,#009EC7,912
178910,57.0,-41.0,73.0,#5E9900,912
178917,57.0,-37.25,32.375,#53984E,912
178945,57.0,-16.5,16.5,#76906C,912
178998,57.0,-5.25,1.125,#808C87,912
179018,57.0,-2.0,-37.25,#4E8DC9,912
179101,57.0,12.625,0.75,#9F8188,912
179207,57.0,35.375,-70.625,#6F7AFF,912
179230,57.0,41.5,-19.375,#BF6DAB,912
179234,57.0,44.0,-4.5,#CC6992,912
179260,57.0,52.125,16.5,#E05E6F,912
179265,57.0,53.25,-9.875,#D65F9B,912
179274,57.0,58.125,-45.25,#C45FD9,912
179293,57.0,65.75,49.875,#F94835,912
179296,57.0,67.75,27.375,#F7465D,912
179311,57.0,74.875,74.875,#FF3300,912
179332,57.0,97.0,4.375,#FF0086,912
179341,57.0625,-100.125,46.5,#00A92C,913
179342,57.0625,-95.875,-19.75,#00ABA9,913
179343,57.0625,-90.75,-4.75,#00A98F,913
179344,57.0625,-90.125,10.75,#00A874,913
179345,57.0625,-88.75,62.75,#00A700,913
179346,57.0625,-77.125,56.875,#00A407,913
179359,57.0625,-49.125,80.625,#4C9C00,913
179371,57.0625,-36.875,75.125,#679700,913
179375,57.0625,-32.625,-11.75,#00999C,913
179393,57.0625,-23.375,-40.875,#0098D0,913
179419,57.0625,-11.375,-3.0,#6F8F8E,913
179468,57.0625,-2.625,2.75,#868A84,913
179503,57.0625,2.75,61.25,#A78505,913
179511,57.0625,4.375,-22.25,#7B88AF,913
179516,57.0625,4.75,-59.375,#008CF1,913
179542,57.0625,7.875,45.5,#AB8237,913
179549,57.0625,8.375,-6.375,#938594,913
179571,57.0625,11.875,-12.0,#94839E,913
179578,57.0625,12.75,18.75,#A98069,913
179652,57.0625,24.625,25.625,#BE775E,913
179743,57.0625,49.5,5.875,#D96281,913
179779,57.0625,64.5,-45.375,#CE57D9,913
179785,57.0625,69.25,-35.375,#DE4DC8,913
179826,57.125,-112.875,46.5,#00AC2C,914
179827,57.125,-110.25,53.125,#00AB17,914
179828,57.125,-107.625,43.5,#00AB33,914
179829,57.125,-84.25,43.125,#00A635,914
179841,57.125,-50.125,69.0,#469C00,914
179854,57.125,-38.75,-38.875,#009ECC,914
179860,57.125,-34.25,-21.875,#009AAE,914
179867,57.125,-28.0,4.625,#4E9680,914
179887,57.125,-17.375,-59.75,#0097F1,914
179924,57.125,-9.625,-4.5,#728E91,914
179933,57.125,-8.25,-21.0,#5E8FAD,914
179941,57.125,-7.0,-9.625,#718D9A,914
179952,57.125,-5.5,9.5,#868B78,914
179967,57.125,-2.5,-23.875,#688CB2,914
179979,57.125,0.125,2.5,#8B8985,914
180001,57.125,2.875,4.625,#928781,914
180010,57.125,4.625,4.875,#958681,914
180020,57.125,6.25,19.625,#A08467,914
180027,57.125,7.25,-64.875,#008CFB,914
180043,57.125,11.0,-7.0,#978395,914
180053,57.125,12.75,13.25,#A78173,914
180092,57.125,20.25,-18.875,#9D7EAA,914
180125,57.125,28.625,96.375,#CE7300,914
180130,57.125,29.625,15.75,#C1746F,914
180191,57.125,46.75,-9.875,#CD679C,914
180222,57.125,60.75,97.625,#F64F00,914
180235,57.125,65.625,13.75,#F14B74,914
180263,57.125,84.0,21.0,#FF156A,914
180271,57.125,94.25,23.125,#FF0067,914
180276,57.1875,-128.0,32.125,#00AF4B,915
180277,57.1875,-126.25,46.0,#00AE2D,915
180278,57.1875,-118.0,49.625,#00AD23,915
180279,57.1875,-117.125,33.75,#00AD48,915
180280,57.1875,-110.25,37.25,#00AC41,915
180281,57.1875,-85.375,-26.375,#00AAB5,915
180282,57.1875,-82.25,65.625,#00A600,915
180283,57.1875,-71.125,11.625,#00A473,915
180285,57.1875,-66.625,14.75,#00A36D,915
180286,57.1875,-64.25,19.5,#00A265,915
180289,57.1875,-60.625,36.0,#00A046,915
180302,57.1875,-39.875,84.625,#639900,915
180310,57.1875,-34.125,65.875,#6B9700,915
180312,57.1875,-30.875,-24.0,#0099B2,915
180315,57.1875,-28.625,-19.75,#0098AB,915
180322,57.1875,-23.625,53.625,#7C9320,915
180343,57.1875,-12.875,-47.75,#0094DC,915
180346,57.1875,-12.25,-64.625,#0096FA,915
180366,57.1875,-7.125,2.375,#7E8D85,915
180374,57.1875,-6.125,4.375,#818C81,915
180380,57.1875,-5.25,6.5,#858C7E,915
180415,57.1875,2.875,-53.375,#228DE7,915
180429,57.1875,4.75,67.375,#AB8400,915
180448,57.1875,9.125,-1.5,#98848C,915
180451,57.1875,9.25,-11.875,#90859E,915
180454,57.1875,10.0,-9.375,#94849A,915
180455,57.1875,10.375,-4.0,#998390,915
180460,57.1875,11.5,-36.5,#7786C9,915
180530,57.1875,25.875,70.625,#C97500,915
180539,57.1875,28.375,-66.75,#647FFF,915
180553,57.1875,33.5,56.5,#D16F21,915
180566,57.1875,36.5,83.0,#D76C00,915
180633,57.1875,60.25,-9.625,#E1579C,915
180649,57.1875,69.125,46.625,#FD423C,915
180656,57.1875,71.75,32.625,#FE3E55,915
180662,57.1875,74.875,63.75,#FF3418,915
180691,57.25,-122.5,36.5,#00AE43,916
180692,57.25,-120.875,43.125,#00AE34,916
180693,57.25,-115.5,40.25,#00AD3B,916
180695,57.25,-71.125,59.5,#00A300,916
180696,57.25,-66.125,7.5,#00A37B,916
180698,57.25,-65.5,62.0,#00A100,916
180705,57.25,-47.75,50.625,#449C26,916
180710,57.25,-33.75,27.375,#599858,916
180714,57.25,-24.875,80.375,#7F9300,916
180715,57.25,-22.5,-0.25,#589489,916
180774,57.25,-0.375,59.75,#A3870E,916
180780,57.25,1.25,93.5,#A98600,916
180788,57.25,2.375,2.125,#8F8886,916
180822,57.25,7.75,-9.0,#908699,916
180826,57.25,9.125,9.0,#9F837A,916
180861,57.25,15.875,-42.0,#7884D3,916
180868,57.25,18.0,13.25,#AF7D73,916
180871,57.25,18.25,98.0,#C17B00,916
180900,57.25,29.0,-11.0,#B2779D,916
180915,57.25,34.375,6.625,#C4717F,916
180919,57.25,34.625,21.125,#CA7066,916
180925,57.25,35.125,27.75,#CD6F5B,916
180950,57.25,43.875,-16.125,#C66BA7,916
180968,57.25,51.0,-14.125,#D163A3,916
180993,57.25,69.25,59.75,#FF4121,916
180997,57.25,70.5,-69.875,#BF55FF,916
181004,57.25,74.625,-11.25,#F43E9F,916
181011,57.25,78.375,-50.375,#E041E3,916
181020,57.25,84.75,55.625,#FF032D,916
181043,57.3125,-128.0,39.25,#00AF3D,917
181044,57.3125,-92.0,44.875,#00A831,917
181045,57.3125,-89.75,51.125,#00A820,917
181046,57.3125,-81.125,11.625,#00A773,917
181047,57.3125,-74.75,-7.875,#00A696,917
181049,57.3125,-59.875,-10.875,#00A39B,917
181054,57.3125,-55.875,38.5,#009F42,917
181056,57.3125,-52.75,-47.0,#00A3DB,917
181061,57.3125,-31.375,2.75,#409884,917
181062,57.3125,-27.5,18.75,#619668,917
181064,57.3125,-21.875,11.875,#679474,917
181075,57.3125,-17.5,84.0,#8C9000,917
181077,57.3125,-15.5,-40.625,#0095D0,917
181087,57.3125,-11.875,18.125,#818F6A,917
181090,57.3125,-11.125,-0.5,#738F8A,917
181099,57.3125,-7.75,0.0,#7B8E89,917
181101,57.3125,-7.75,97.875,#9C8B00,917
181104,57.3125,-5.875,21.5,#8E8C64,917
181110,57.3125,-4.0,-17.625,#6F8DA8,917
181166,57.3125,9.5,-54.625,#458AE9,917
181176,57.3125,11.75,82.875,#B78000,917
181189,57.3125,17.625,-1.125,#A77F8C,917
181197,57.3125,20.375,9.25,#B17C7A,917
181215,57.3125,25.875,-7.75,#B07998,917
181217,57.3125,26.125,-72.375,#4982FF,917
181260,57.3125,40.25,-60.625,#9175F5,917
181288,57.3125,52.75,0.125,#DB5F8B,917
181345,57.3125,89.125,-35.125,#FB15C9,917
181348,57.3125,92.125,-0.875,#FF008F,917
181355,57.375,-101.5,-16.25,#00ADA4,918
181356,57.375,-96.5,-0.875,#00AB89,918
181360,57.375,-55.0,66.75,#359F00,918
181361,57.375,-48.25,-49.75,#00A3E0,918
181362,57.375,-42.75,1.375,#009D86,918
181363,57.375,-42.25,44.625,#509B35,918
181365,57.375,-33.625,34.375,#5F984B,918
181366,57.375,-31.375,88.5,#759600,918
181367,57.375,-31.25,7.375,#49987C,918
181368,57.375,-30.25,67.75,#749600,918
181372,57.375,-19.375,8.875,#6A937A,918
181376,57.375,-12.375,-56.375,#0095EC,918
181379,57.375,-9.125,-2.0,#768F8D,918
181386,57.375,-4.625,-8.25,#798D98,918
181387,57.375,-4.25,71.625,#9F8900,918
181395,57.375,-2.75,54.5,#9F8921,918
181400,57.375,-1.125,3.75,#8B8A83,918
181402,57.375,0.125,6.5,#8F897F,918
181403,57.375,0.375,9.25,#91897A,918
181415,57.375,4.625,45.125,#A78538,918
181416,57.375,5.125,-49.875,#438CE1,918
181431,57.375,10.5,-17.125,#8E85A8,918
181435,57.375,11.375,31.875,#AD8152,918
181440,57.375,13.625,3.5,#A48184,918
181449,57.375,18.125,-14.375,#9E80A3,918
181451,57.375,21.375,-28.375,#977FBB,918
181456,57.375,24.125,54.375,#C57826,918
181457,57.375,25.125,-36.5,#947DCA,918
181461,57.375,26.125,-19.625,#A77BAC,918
181467,57.375,29.75,69.625,#CE7300,918
181468,57.375,30.25,-52.75,#887CE6,918
181477,57.375,35.875,-53.75,#9277E8,918
181481,57.375,38.5,98.0,#DB6B00,918
181486,57.375,40.75,42.25,#D96A42,918
181525,57.375,62.25,-18.875,#DF56AC,918
181570,57.375,101.0,-31.875,#FF00C4,918
181571,57.375,106.125,-53.625,#FF00EA,918
181573,57.4375,-88.875,-14.875,#00ABA2,919
181574,57.4375,-72.625,19.0,#00A566,919
181575,57.4375,-70.875,-35.5,#00A8C6,919
181576,57.4375,-70.0,-11.0,#00A69B,919
181580,57.4375,-38.5,38.875,#569A42,919
181583,57.4375,-27.625,60.0,#779503,919
181584,57.4375,-27.25,90.25,#7D9400,919
181585,57.4375,-23.875,4.875,#5B9581,919
181586,57.4375,-23.125,18.5,#6B9469,919
181590,57.4375,-17.5,-53.5,#0098E7,919
181592,57.4375,-12.5,59.25,#918E0D,919
181593,57.4375,-12.0,25.25,#858F5D,919
181594,57.4375,-11.625,51.25,#908E29,919
181600,57.4375,-6.75,40.25,#958C41,919
181605,57.4375,-3.625,-13.25,#758DA1,919
181606,57.4375,-3.375,9.5,#8B8B79,919
181616,57.4375,0.75,-9.75,#828A9B,919
181618,57.4375,1.25,13.5,#958873,919
181623,57.4375,3.0,-15.875,#8089A5,919
181628,57.4375,4.625,54.625,#AA8522,919
181632,57.4375,5.5,10.0,#9A8679,919
181635,57.4375,6.625,-27.0,#7A88B9,919
181639,57.4375,8.375,1.75,#9A8587,919
181642,57.4375,11.25,15.25,#A78270,919
181644,57.4375,11.75,-53.25,#5388E7,919
181652,57.4375,15.625,14.25,#AD7F72,919
181660,57.4375,17.625,63.875,#BE7C00,919
181672,57.4375,26.625,-26.0,#A37BB8,919
181685,57.4375,37.75,32.375,#D36D53,919
181687,57.4375,40.0,7.5,#CD6D7F,919
181688,57.4375,40.125,-12.0,#C36EA0,919
181691,57.4375,44.125,-29.75,#BD6DBF,919
181694,57.4375,45.625,-74.0,#8473FF,919
181699,57.4375,52.375,9.75,#DF5F7B,919
181702,57.4375,52.75,88.125,#ED5B00,919
181705,57.4375,54.625,-47.875,#BD65DF,919
181708,57.4375,57.75,-14.125,#DC5BA4,919
181712,57.4375,62.75,53.0,#F74E2F,919
181723,57.4375,76.75,-71.75,#C84CFF,919
181727,57.4375,81.625,-45.875,#E938DC,919
181737,57.4375,96.875,-37.5,#FF00CE,919
181742,57.5,-128.0,-4.75,#00B190,920
181746,57.5,-128.0,55.25,#00AF0B,920
181749,57.5,-128.0,63.625,#00AF00,920
181752,57.5,-128.0,72.25,#00AF00,920
181759,57.5,-122.875,60.375,#00AE00,920
181762,57.5,-122.875,68.875,#00AE00,920
181764,57.5,-122.125,-3.5,#00B08E,920
181768,57.5,-120.0,-9.0,#00B097,920
181770,57.5,-119.75,76.0,#00AE00,920
181773,57.5,-117.75,57.125,#00AE00,920
181776,57.5,-117.75,65.375,#00AD00,920
181778,57.5,-116.75,0.875,#00AF86,920
181780,57.5,-116.625,83.25,#00AD00,920
181784,57.5,-116.125,18.125,#00AE67,920
181786,57.5,-114.875,72.5,#00AD00,920
181789,57.5,-112.75,61.875,#00AD00,920
181793,57.5,-111.75,79.625,#00AC00,920
181797,57.5,-110.0,68.875,#00AC00,920
181804,57.5,-107.0,75.75,#00AC00,920
181809,57.5,-106.125,84.25,#00AB00,920
181812,57.5,-105.125,65.25,#00AB00,920
181815,57.5,-102.25,72.0,#00AB00,920
181819,57.5,-101.5,80.25,#00AA00,920
181827,57.5,-97.625,68.125,#00AA00,920
181828,57.5,-97.5,40.375,#00AA3C,920
181833,57.5,-97.0,76.25,#00AA00,920
181836,57.5,-96.75,85.0,#00A900,920
181840,57.5,-94.25,18.125,#00AA68,920
181847,57.5,-92.625,72.125,#00A900,920
181850,57.5,-92.375,80.875,#00A900,920
181860,57.5,-88.125,85.875,#00A800,920
181863,57.5,-88.0,76.5,#00A800,920
181864,57.5,-87.75,28.0,#00A855,920
181871,57.5,-83.875,81.375,#00A700,920
181874,57.5,-83.75,72.125,#00A700,920
181879,57.5,-80.0,86.5,#00A600,920
181885,57.5,-79.75,77.0,#00A600,920
181890,57.5,-76.0,81.875,#00A500,920
181897,57.5,-72.5,87.25,#00A400,920
181901,57.5,-72.0,77.25,#00A400,920
181905,57.5,-68.75,82.5,#00A300,920
181920,57.5,-61.75,-31.5,#00A5C0,920
181922,57.5,-58.875,88.375,#2FA000,920
181925,57.5,-57.375,-34.0,#00A4C4,920
181930,57.5,-52.75,88.875,#459E00,920
181935,57.5,-48.375,32.25,#2F9D4F,920
181939,57.5,-46.25,-8.0,#009F97,920
181940,57.5,-45.0,17.5,#219D6A,920
181956,57.5,-34.25,-54.0,#009FE8,920
181960,57.5,-31.5,13.375,#519872,920
181965,57.5,-28.625,33.375,#6A964E,920
181969,57.5,-26.75,-36.375,#009AC9,920
181971,57.5,-25.375,-13.125,#3397A0,920
181972,57.5,-25.0,34.5,#72954C,920
181976,57.5,-20.125,-46.25,#0098DA,920
181979,57.5,-15.5,26.5,#80915B,920
181980,57.5,-15.5,77.875,#8F8F00,920
181982,57.5,-12.875,14.375,#7D9071,920
181983,57.5,-11.125,-10.125,#68919B,920
181985,57.5,-10.75,-7.125,#6D9096,920
181986,57.5,-7.875,12.125,#858E75,920
181990,57.5,-2.125,-1.125,#858B8C,920
181991,57.5,-1.25,-3.5,#858B90,920
181993,57.5,0.25,-21.0,#748CAE,920
181996,57.5,2.375,-8.125,#878998,920
181997,57.5,2.5,-26.0,#728BB7,920
182000,57.5,5.25,74.375,#AE8400,920
182002,57.5,6.375,0.625,#968689,920
182004,57.5,7.625,82.0,#B28300,920
182005,57.5,8.0,-22.625,#8387B1,920
182006,57.5,11.25,-26.25,#8586B8,920
182007,57.5,12.25,66.875,#B78000,920
182009,57.5,14.75,-4.625,#A08292,920
182011,57.5,18.75,-4.5,#A77F92,920
182012,57.5,20.25,42.75,#BE7B3F,920
182014,57.5,21.75,-14.375,#A57EA3,920
182015,57.5,22.0,39.875,#BF7A45,920
182017,57.5,23.75,80.0,#C87800,920
182020,57.5,28.125,12.125,#BF7776,920
182021,57.5,29.75,-38.625,#9B7ACE,920
182023,57.5,34.625,-58.625,#887AF1,920
182025,57.5,37.5,-1.0,#C6708D,920
182026,57.5,37.5,55.75,#D76C25,920
182027,57.5,37.625,-39.0,#A974CF,920
182029,57.5,41.0,-23.25,#BD6FB3,920
182031,57.5,44.875,-52.5,#A770E7,920
182033,57.5,49.875,20.875,#E06168,920
182034,57.5,49.875,51.875,#E76030,920
182035,57.5,51.25,34.875,#E55F50,920
182036,57.5,52.125,47.0,#E95D3A,920
182041,57.5,55.125,-65.625,#A868FE,920
182042,57.5,57.375,-4.625,#E05B94,920
182043,57.5,57.5,-62.375,#B165F9,920
182044,57.5,60.5,-0.5,#E6568D,920
182045,57.5,60.625,-25.875,#D959B8,920
182047,57.5,67.25,92.375,#FF4500,920
182049,57.5,69.625,-20.375,#E94BAF,920
182051,57.5,71.875,78.5,#FF3C00,920
182054,57.5,76.0,-65.0,#CF4BFE,920
182055,57.5,77.0,30.375,#FF325A,920
182057,57.5,79.25,-60.875,#D943F6,920
182059,57.5,79.875,96.375,#FF2400,920
182065,57.5,84.875,70.0,#FF0206,920
182069,57.5,90.625,-6.75,#FF0099,920
182071,57.5,96.75,14.875,#FF0075,920
182073,57.5,111.75,-58.5,#FF00F3,920
182127,57.5625,-57.25,22.0,#00A162,921
182192,57.5625,-19.5,38.5,#7F9244,921
182199,57.5625,-14.5,12.25,#789174,921
182201,57.5625,-8.75,-8.0,#718F98,921
182208,57.5625,1.625,-5.5,#898A94,921
182210,57.5625,28.5,78.625,#CE7400,921
182211,57.5625,30.5,-15.75,#B277A6,921
182214,57.5625,52.75,-55.25,#B268EC,921
182221,57.5625,98.5,-55.625,#FB00EE,921
182223,57.625,-124.75,79.5,#00AF00,922
182325,57.625,-43.125,33.0,#459C4E,922
182362,57.625,-27.625,46.875,#739632,922
182410,57.625,-15.75,38.0,#859146,922
182415,57.625,-15.375,-5.125,#659393,922
182420,57.625,-11.625,-34.375,#2D93C6,922
182431,57.625,-4.5,79.75,#A18A00,922
182441,57.625,-2.0,26.25,#978A5C,922
182446,57.625,16.5,9.875,#AC807A,922
182447,57.625,22.0,5.375,#B27C82,922
182449,57.625,22.75,0.5,#B17C8A,922
182452,57.625,32.75,85.625,#D47100,922
182454,57.625,40.0,2.25,#CB6D88,922
182456,57.625,53.875,-39.0,#C564CF,922
182458,57.625,73.625,6.625,#FB3F82,922
182479,57.6875,-105.5,3.25,#00AE82,923
182488,57.6875,-96.5,23.875,#00AB5D,923
182552,57.6875,-66.875,35.875,#00A447,923
182597,57.6875,-41.0,-16.25,#009EA6,923
182603,57.6875,-38.5,23.375,#499B60,923
182647,57.6875,-24.875,40.875,#76953F,923
182663,57.6875,-21.5,35.375,#7A934B,923
182702,57.6875,-3.75,12.5,#8D8C75,923
182705,57.6875,-3.5,89.125,#A38A00,923
182723,57.6875,2.375,-36.5,#608CCA,923
182727,57.6875,6.375,36.0,#A8854B,923
182728,57.6875,15.125,-52.375,#6287E6,923
182730,57.6875,26.25,-33.625,#9B7DC6,923
182734,57.6875,34.5,1.875,#C37389,923
182735,57.6875,36.125,-8.375,#C0729A,923
182736,57.6875,50.25,-58.25,#AA6CF2,923
182738,57.6875,56.625,22.25,#EA5A67,923
182739,57.6875,56.75,45.625,#EF583E,923
182741,57.6875,58.125,38.625,#EF564B,923
182744,57.6875,76.75,87.625,#FF3000,923
182803,57.75,-77.375,-31.375,#00AAC0,924
182843,57.75,-56.875,-26.75,#00A4B8,924
182855,57.75,-50.0,-23.875,#00A2B3,924
182871,57.75,-42.375,-10.375,#009E9C,924
182874,57.75,-41.0,19.5,#3B9C67,924
182901,57.75,-30.5,-34.5,#009CC6,924
182932,57.75,-21.5,24.5,#74945F,924
182956,57.75,-13.375,-23.5,#4A93B3,924
182969,57.75,-5.875,-3.75,#7C8E91,924
182978,57.75,-2.0,6.75,#8C8B7F,924
182985,57.75,1.75,40.0,#A38843,924
182988,57.75,3.25,35.5,#A4874C,924
182992,57.75,4.125,-6.625,#8D8996,924
182993,57.75,4.75,-4.5,#908893,924
182996,57.75,7.125,14.625,#A18672,924
183004,57.75,14.0,77.0,#BB7F00,924
183005,57.75,14.375,-13.625,#9983A3,924
183010,57.75,18.75,-22.375,#9981B2,924
183015,57.75,32.5,-60.875,#7F7CF6,924
183019,57.75,94.0,-60.25,#F10EF6,924
183045,57.8125,-112.625,-12.875,#00B09F,925
