id,L,a,b,hex_srgb,in_srgb
7688,80.5625,33.25,125.75,#FFAC00,0
7689,80.5625,34.125,104.75,#FFAC00,0
7690,80.5625,34.25,16.5,#FFAFAB,0
7691,80.5625,39.0,122.25,#FFA700,0
7692,80.5625,43.625,49.375,#FFA56E,0
7693,80.5625,50.625,3.5,#FFA1C3,0
7694,80.5625,51.5,-13.0,#FFA2E2,0
7695,80.5625,56.375,5.5,#FF9BC0,0
7696,80.5625,58.25,14.625,#FF98B0,0
7697,80.625,-111.25,41.875,#00F274,0
7698,80.6875,-55.625,87.5,#86E000,0
7699,80.6875,-49.0,18.625,#5FDFA4,1
7700,80.6875,9.125,68.875,#F9BF3F,1
7701,80.6875,17.625,69.625,#FFB93E,0
7702,80.6875,39.625,-28.0,#F9AFFD,1
7703,80.75,-34.75,126.875,#B8D700,0
7704,80.8125,-28.5,69.5,#BAD538,1
7705,80.8125,-23.125,65.625,#C3D243,1
7706,80.8125,23.0,94.125,#FFB500,0
7707,80.875,32.625,46.375,#FFAF73,0
7708,80.9375,4.25,-4.125,#CEC7D1,1
7709,80.9375,32.625,-0.5,#FFB2CB,0
7710,81.0,-45.5,-11.25,#00E0DD,0
7711,81.0625,-5.625,23.625,#D0CB9D,1
7712,81.0625,6.0,48.5,#F0C36D,1
7713,81.0625,23.75,10.125,#FBB9B7,1
7714,81.0625,32.75,59.5,#FFAF59,0
7715,81.125,20.875,-16.5,#E3BDE9,1
7716,81.1875,-128.0,48.25,#00F767,0
7717,81.1875,-118.0,66.625,#00F438,0
7718,81.1875,-114.875,32.625,#00F588,0
7719,81.1875,-80.25,65.625,#00EA3E,0
7720,81.1875,-43.375,-21.125,#00E1F0,0
7721,81.1875,-2.125,28.75,#DAC994,1
7722,81.1875,-0.125,21.5,#D9C8A2,1
7723,81.1875,12.125,51.875,#FBBF67,1
7724,81.25,-54.75,-18.0,#00E5EA,0
7725,81.25,-43.125,127.0,#AADC00,0
7726,81.25,-18.625,50.375,#C7D168,1
7727,81.25,-13.0,98.625,#DDCD00,0
7728,81.25,2.0,118.25,#F7C500,0
7729,81.25,8.75,121.5,#FFC000,0
7730,81.25,64.25,-17.375,#FF97EC,0
7731,81.3125,-45.125,90.5,#A0DD00,0
7732,81.3125,-43.875,45.25,#8FDE71,1
7733,81.3125,-33.875,26.375,#98DA97,1
7734,81.3125,-25.0,79.5,#C5D40E,1
7735,81.3125,19.125,-3.0,#EBBED0,1
7736,81.3125,46.875,43.75,#FFA47B,0
7737,81.375,-51.0,63.625,#89E047,1
7738,81.375,-30.5,103.75,#C0D700,0
7739,81.375,0.0,-23.5,#B1CCF6,1
7740,81.375,15.625,91.0,#FFBC00,0
7741,81.375,28.875,13.375,#FFB6B3,0
7742,81.4375,-43.125,64.875,#9CDD45,1
7743,81.4375,0.625,71.5,#EFC738,1
7744,81.4375,27.875,81.375,#FFB31A,0
7745,81.5,-107.375,11.375,#00F5B2,0
7746,81.5,-100.125,33.375,#00F288,0
7747,81.5,-96.5,26.625,#00F195,0
7748,81.5,-81.625,49.75,#00EC66,0
7749,81.5,-75.125,36.625,#00EA82,0
7750,81.5,-71.375,69.125,#4AE836,1
7751,81.5,-61.125,22.25,#24E69F,1
7752,81.5,-60.0,115.5,#84E300,0
7753,81.5,-53.25,-0.875,#00E4CB,0
7754,81.5,-50.375,54.875,#85E15D,1
7755,81.5,-37.875,45.25,#9DDC72,1
7756,81.5,-28.625,115.125,#C5D600,0
7757,81.5,-24.25,109.625,#CCD400,0
7758,81.5,-19.125,114.625,#D5D100,0
7759,81.5,-15.375,-8.125,#A0D4D9,1
7760,81.5,-9.25,31.375,#CFCE8F,1
7761,81.5,-8.875,-19.25,#A1D1EE,1
7762,81.5,-2.875,16.0,#D1CBAD,1
7763,81.5,-0.625,-3.375,#C6CBD1,1
7764,81.5,3.625,7.25,#D7C8BD,1
7765,81.5,13.0,117.25,#FFBE00,0
7766,81.5,17.125,97.125,#FFBB00,0
7767,81.5,23.125,101.125,#FFB700,0
7768,81.5,23.125,125.0,#FFB700,0
7769,81.5,27.0,54.625,#FFB564,0
7770,81.5,27.25,75.125,#FFB432,0
7771,81.5,43.0,-1.125,#FFABCE,0
7772,81.5625,-89.75,31.375,#00EF8C,0
7773,81.5625,-21.375,15.25,#ABD5AD,1
7774,81.5625,-3.75,96.25,#EDC900,0
7775,81.5625,14.875,10.0,#EDC0B9,1
7776,81.625,-119.25,75.25,#00F612,0
7777,81.625,-95.75,95.5,#00F000,0
7778,81.625,7.75,33.375,#EEC48D,1
7779,81.625,38.875,4.875,#FFAFC3,0
7780,81.6875,-35.625,51.125,#A6DB67,1
7781,81.6875,-19.5,59.875,#CAD354,1
7782,81.6875,4.625,-29.125,#B5CBFF,0
7783,81.6875,20.875,55.5,#FFBA62,0
7784,81.6875,24.875,113.125,#FFB600,0
7785,81.6875,37.5,82.875,#FFAC18,0
7786,81.875,-34.0,109.75,#BCDA00,0
7787,81.875,39.125,-6.0,#FFB0D8,0
7788,81.9375,-42.0,79.625,#A6DE09,1
7789,81.9375,-16.625,66.75,#D2D244,1
7790,82.0,-103.125,81.625,#00F300,0
7791,82.0,-40.625,29.375,#8BDF93,1
7792,82.0,-21.375,71.25,#CBD437,1
7793,82.0,-3.75,66.625,#E8CB47,1
7794,82.0625,-45.75,-26.625,#00E5FD,0
7795,82.0625,-10.625,9.125,#BED1BB,1
7796,82.125,-82.25,91.25,#1CED00,0
7797,82.125,-13.375,75.0,#DBD02D,1
7798,82.1875,-13.25,47.875,#D2D170,1
7799,82.25,-98.75,77.5,#00F207,0
7800,82.25,-75.875,116.375,#55EB00,0
7801,82.25,-69.875,1.0,#00ECC9,0
7802,82.25,-69.875,24.75,#00EB9C,0
7803,82.25,-67.875,94.375,#6AE800,0
7804,82.25,-65.25,-13.0,#00ECE3,0
7805,82.25,-17.75,-2.25,#A3D7D0,1
7806,82.25,-8.625,89.625,#E6CE00,0
7807,82.25,-8.0,114.25,#EACD00,0
7808,82.25,29.875,-23.625,#F0BAF9,1
7809,82.3125,-34.25,17.125,#90DDAC,1
7810,82.3125,-27.875,-3.5,#87DCD2,1
7811,82.3125,-2.625,50.5,#E6CC6C,1
7812,82.375,-119.125,58.0,#00F954,0
7813,82.375,-88.625,109.875,#00F000,0
7814,82.375,-83.25,19.625,#00F0A5,0
7815,82.375,-75.25,7.25,#00EEBD,0
7816,82.375,-13.25,-25.0,#8ED6FB,1
7817,82.375,19.375,61.625,#FFBD56,0
7818,82.375,22.375,-23.75,#E2C0FA,1
7819,82.4375,-106.0,94.75,#00F500,0
7820,82.4375,-98.75,1.0,#00F6C9,0
7821,82.4375,-63.875,-26.75,#00EDFD,0
7822,82.4375,-1.5,-31.375,#A4D1FF,0
7823,82.5,-58.875,-3.125,#00E9D1,0
7824,82.5,-10.875,37.625,#D2D186,1
7825,82.5,-7.875,-29.125,#97D4FF,0
7826,82.5,-6.875,44.5,#DDCF78,1
7827,82.5,-4.125,36.25,#DECE89,1
7828,82.5625,-124.0,63.25,#00FA46,0
7829,82.5625,-112.875,83.125,#00F700,0
7830,82.5625,-105.0,48.125,#00F66C,0
7831,82.5625,-90.125,21.125,#00F3A3,0
7832,82.5625,-87.875,48.625,#00F16B,0
7833,82.5625,-83.0,-6.25,#00F2D7,0
7834,82.5625,-79.25,73.0,#1DEE2A,1
7835,82.5625,-77.375,101.125,#4AED00,0
7836,82.5625,-74.375,77.125,#47EC16,1
7837,82.5625,-60.375,100.875,#83E700,0
7838,82.5625,-55.25,37.0,#69E685,1
7839,82.5625,-54.75,68.5,#85E53D,1
7840,82.5625,-49.5,47.875,#86E36F,1
7841,82.5625,-35.0,8.875,#85DFBC,1
7842,82.5625,-33.875,88.375,#BADC00,0
7843,82.5625,-28.5,-14.25,#72DEE7,1
7844,82.5625,-22.125,-16.375,#83DBEB,1
7845,82.5625,-20.0,99.0,#D5D500,0
7846,82.5625,-10.125,-11.25,#ACD4E2,1
7847,82.5625,-5.125,84.5,#ECCD00,0
7848,82.5625,10.5,0.5,#E2C7CD,1
7849,82.5625,11.25,-29.0,#C6C9FF,0
7850,82.5625,12.625,108.625,#FFC100,0
7851,82.5625,25.75,35.0,#FFBA8D,0
7852,82.5625,29.5,97.5,#FFB500,0
7853,82.5625,29.75,7.375,#FFB9C1,0
7854,82.5625,35.75,31.0,#FFB295,0
7855,82.5625,39.0,36.125,#FFAF8C,0
7856,82.5625,43.0,66.125,#FFAA4F,0
7857,82.5625,46.875,-28.375,#FFAEFF,0
7858,82.5625,57.375,-22.0,#FFA3F8,0
7859,82.625,7.25,61.875,#FBC655,1
7860,82.6875,38.875,58.5,#FFAE60,0
7861,82.75,-57.625,95.375,#89E600,0
7862,82.8125,-99.75,102.875,#00F400,0
7863,82.8125,-82.875,8.125,#00F2BC,0
7864,82.8125,-5.125,5.0,#C8D1C5,1
7865,82.8125,33.0,-11.875,#FFB8E5,0
7866,82.875,-83.625,77.125,#00F015,0
7867,82.875,-18.125,86.25,#D7D500,0
7868,82.875,5.25,55.375,#F6C864,1
7869,82.875,25.625,61.75,#FFBA58,0
7870,82.9375,-105.875,70.0,#00F734,0
7871,82.9375,-51.125,8.625,#46E7BD,1
7872,82.9375,3.125,84.25,#FAC900,0
7873,82.9375,54.0,-28.0,#FFA8FF,0
7874,83.0,-60.125,55.875,#6EE95E,1
7875,83.0,-40.875,-2.375,#5CE4D2,1
7876,83.0,4.5,26.375,#E9CA9E,1
7877,83.0,8.375,100.0,#FFC500,0
7878,83.0625,-79.375,-12.5,#00F3E4,0
7879,83.0625,37.625,43.0,#FFB180,0
7880,83.125,-100.375,67.25,#00F63E,0
7881,83.1875,-98.375,51.875,#00F665,0
7882,83.1875,-35.25,74.125,#B5DE2F,1
7883,83.1875,-32.875,39.625,#AADE82,1
7884,83.1875,-30.75,2.5,#8ADFCA,1
7885,83.1875,1.25,14.875,#DDCDB3,1
7886,83.25,-66.5,117.125,#78EB00,0
7887,83.25,-6.75,76.875,#EAD02B,1
7888,83.25,48.125,26.0,#FFA9A1,0
7889,83.3125,27.125,-8.875,#FBBEE1,1
7890,83.3125,36.25,-17.125,#FFB8F1,0
7891,83.375,-46.75,98.375,#A5E400,0
7892,83.375,42.875,19.625,#FFAFAD,0
7893,83.4375,-85.0,61.125,#00F251,0
7894,83.4375,-48.5,116.375,#A4E400,0
7895,83.4375,-44.625,109.875,#ACE300,0
7896,83.4375,-38.5,-8.875,#58E4DF,1
7897,83.4375,52.125,21.5,#FFA6AA,0
7898,83.5,-116.25,50.375,#00FB69,0
7899,83.5,-113.625,93.0,#00FA00,0
7900,83.5,-95.375,108.5,#00F500,0
7901,83.5,-87.5,39.625,#00F481,0
7902,83.5,-79.0,60.125,#00F154,0
7903,83.5,-75.625,85.625,#4CEF00,0
7904,83.5,-74.125,64.0,#3CEF4A,1
7905,83.5,-73.875,94.625,#5AEE00,0
7906,83.5,-72.75,46.0,#17EF74,1
7907,83.5,-71.125,-13.125,#00F1E7,0
7908,83.5,-70.5,11.5,#00F0B8,0
7909,83.5,-70.375,112.0,#6CED00,0
7910,83.5,-69.625,54.5,#47EE62,1
7911,83.5,-65.125,45.75,#50EC75,1
7912,83.5,-61.75,121.5,#87EA00,0
7913,83.5,-60.25,13.0,#00ECB6,0
7914,83.5,-55.75,19.875,#4CEAA9,1
7915,83.5,-55.25,110.625,#95E700,0
7916,83.5,-51.875,127.0,#9EE600,0
7917,83.5,-50.25,25.0,#6DE79F,1
7918,83.5,-49.25,105.625,#A1E500,0
7919,83.5,-48.5,-5.125,#1CE8D8,1
7920,83.5,-36.5,65.875,#B1E049,1
7921,83.5,-34.25,-18.0,#51E3F1,1
7922,83.5,-30.25,22.0,#A2DFA6,1
7923,83.5,-24.0,36.5,#BBDB8A,1
7924,83.5,-21.5,9.125,#ABDBBE,1
7925,83.5,-21.0,22.75,#B8DAA5,1
7926,83.5,-14.5,22.5,#C5D7A5,1
7927,83.5,-12.375,104.25,#E6D300,0
7928,83.5,-6.125,120.625,#F1D000,0
7929,83.5,1.625,34.5,#EACD8F,1
7930,83.5,6.875,74.625,#FFC836,0
7931,83.5,11.75,81.0,#FFC520,0
7932,83.5,13.25,30.375,#FBC698,1
7933,83.5,13.25,63.5,#FFC454,0
7934,83.5,24.875,46.25,#FFBD7A,0
7935,83.5,29.75,21.625,#FFBAA9,0
7936,83.5,36.0,10.875,#FFB6BD,0
7937,83.5,36.625,50.125,#FFB373,0
7938,83.5,44.875,-8.75,#FFB0E2,0
7939,83.5,46.0,7.25,#FFADC4,0
7940,83.5,48.625,-18.25,#FFADF4,0
7941,83.625,-99.375,11.125,#00F9B9,0
7942,83.6875,-39.75,15.125,#82E4B3,1
7943,83.75,-30.125,32.625,#ACDF92,1
7944,83.75,-22.125,120.625,#D8D900,0
7945,83.8125,-95.375,36.25,#00F788,0
7946,83.8125,-76.25,53.25,#00F165,0
7947,83.8125,-11.875,16.375,#C7D7B2,1
7948,83.9375,-64.75,-2.0,#00F0D3,0
7949,83.9375,-19.375,43.375,#C9DA7E,1
7950,83.9375,4.25,113.375,#FFCB00,0
7951,83.9375,10.625,42.375,#FEC882,1
7952,83.9375,31.375,69.375,#FFB84A,0
7953,84.0,-96.375,19.875,#00F9A9,0
7954,84.0,50.5,-5.125,#FFACDD,0
7955,84.0625,-34.75,121.125,#C2E000,0
7956,84.0625,4.25,-15.375,#CBD0EE,1
7957,84.125,-77.375,1.0,#00F4CE,0
7958,84.1875,-75.125,16.125,#00F3B1,0
7959,84.1875,-42.375,53.5,#A0E568,1
7960,84.1875,-40.25,60.375,#A8E458,1
7961,84.1875,-10.0,126.25,#EED400,0
7962,84.1875,1.5,97.5,#FDCD00,0
7963,84.25,-110.75,47.75,#00FC71,0
7964,84.25,-84.625,33.0,#00F590,0
7965,84.25,-64.375,17.375,#00EFAF,0
7966,84.25,-6.375,58.375,#E8D360,1
7967,84.25,19.875,19.5,#FFC4AF,0
7968,84.3125,-112.375,73.0,#00FC2C,0
7969,84.3125,-31.25,-28.0,#3CE5FF,0
7970,84.3125,-23.625,92.375,#D3DC00,0
7971,84.3125,21.25,109.125,#FFC000,0
7972,84.3125,42.0,-22.125,#FFB6FD,0
7973,84.375,-88.375,90.625,#00F600,0
7974,84.375,-55.75,59.75,#82EB59,1
7975,84.375,-40.875,99.125,#B4E400,0
7976,84.375,-28.625,51.875,#BDDF6D,1
7977,84.4375,-121.75,53.0,#00FF65,0
7978,84.4375,-87.0,68.25,#00F640,0
7979,84.4375,-84.375,86.125,#03F500,0
7980,84.4375,-62.625,88.875,#7FED00,0
7981,84.4375,-42.25,34.625,#93E68F,1
7982,84.4375,8.875,-5.25,#DFCEDD,1
7983,84.5,-39.5,5.125,#76E7C8,1
7984,84.5,-25.25,45.25,#C1DE7B,1
7985,84.5,9.375,126.75,#FFC900,0
7986,84.5625,-113.625,60.0,#00FE55,0
7987,84.5625,-111.0,66.0,#00FD45,0
7988,84.5625,-105.0,35.75,#00FC8B,0
7989,84.5625,-102.5,28.625,#00FC99,0
7990,84.5625,-88.125,13.0,#00F8B8,0
7991,84.5625,-82.625,97.375,#33F400,0
7992,84.5625,-70.625,103.625,#6DF000,0
7993,84.5625,-69.0,-22.5,#00F4FC,0
7994,84.5625,-61.5,76.5,#7DED26,1
7995,84.5625,-48.75,40.875,#87E983,1
7996,84.5625,-46.375,83.0,#A5E700,0
7997,84.5625,-43.5,121.125,#B3E500,0
7998,84.5625,-42.375,74.0,#ABE533,1
7999,84.5625,-38.875,84.25,#B5E400,0
8000,84.5625,-38.25,115.375,#BDE300,0
8001,84.5625,-37.625,-26.0,#00E8FF,0
8002,84.5625,-33.125,-6.375,#77E5DE,1
8003,84.5625,-30.375,94.5,#C8E000,0
8004,84.5625,-29.625,126.75,#CEDF00,0
8005,84.5625,-29.375,84.75,#C8DF00,0
8006,84.5625,-26.625,14.5,#A7E0B7,1
8007,84.5625,-13.375,62.25,#DED857,1
8008,84.5625,-1.875,109.75,#FBD000,0
8009,84.5625,12.875,15.75,#F6CAB6,1
8010,84.5625,14.25,-18.375,#DECCF6,1
8011,84.5625,16.375,-25.0,#DBCBFF,0
8012,84.5625,17.0,126.75,#FFC400,0
8013,84.5625,19.25,74.375,#FFC33D,0
8014,84.5625,19.75,120.5,#FFC200,0
8015,84.5625,21.875,83.375,#FFC11C,0
8016,84.5625,23.5,67.625,#FFC04F,0
8017,84.5625,23.875,27.75,#FFC1A0,0
8018,84.5625,28.75,88.625,#FFBB00,0
8019,84.5625,36.125,63.875,#FFB659,0
8020,84.5625,42.125,25.625,#FFB2A5,0
8021,84.5625,44.25,33.875,#FFB096,0
8022,84.625,-86.0,102.375,#16F500,0
8023,84.625,-76.75,26.0,#00F49F,0
8024,84.625,-28.625,75.875,#C7DF2F,1
8025,84.625,-1.25,44.5,#EDD17E,1
8026,84.6875,-107.125,86.875,#00FC00,0
8027,84.6875,-99.5,45.625,#00FB77,0
8028,84.6875,-31.0,60.125,#BDE15B,1
8029,84.75,-85.125,53.5,#00F667,0
8030,84.75,-65.875,36.0,#3EF08C,1
8031,84.75,-64.25,29.75,#37F099,1
8032,84.8125,-50.875,92.625,#9FE900,0
8033,84.8125,-24.125,-23.875,#73E3FF,0
8034,84.9375,-105.0,62.5,#00FD50,0
8035,84.9375,-58.875,-12.5,#00F1EA,0
8036,84.9375,-55.375,74.0,#8DEC33,1
8037,84.9375,-17.25,4.75,#B4DDCB,1
8038,84.9375,25.5,-16.125,#F7C4F3,1
8039,84.9375,35.125,25.125,#FFBAA7,0
8040,85.0,-80.875,38.875,#00F686,0
8041,85.0,6.875,91.625,#FFCC00,0
8042,85.0625,-92.5,65.25,#00F94A,0
8043,85.0625,-79.875,106.0,#4BF500,0
8044,85.0625,30.5,50.125,#FFBC77,0
8045,85.125,-55.5,5.125,#18EFC9,1
8046,85.125,1.0,64.625,#F9D155,1
8047,85.1875,-90.0,80.375,#00F906,0
8048,85.1875,-64.375,105.5,#82F000,0
8049,85.1875,-55.125,102.75,#99EC00,0
8050,85.1875,-52.625,-14.0,#00F0EE,0
8051,85.1875,-13.5,29.25,#D0DB9D,1
8052,85.1875,30.375,30.5,#FFBE9D,0
8053,85.25,-93.875,74.5,#00FA2C,0
8054,85.25,-92.75,51.5,#00FA6C,0
8055,85.25,-25.375,98.75,#D4DF00,0
8056,85.25,34.0,-5.875,#FFBEE1,0
8057,85.3125,-44.25,11.375,#72EBBE,1
8058,85.3125,8.0,17.75,#F1CFB4,1
8059,85.375,-70.875,122.625,#74F200,0
8060,85.375,-4.0,-13.5,#BFD9EE,1
8061,85.375,10.125,-23.125,#D3D1FF,0
8062,85.4375,-100.625,85.875,#00FC00,0
8063,85.4375,-84.0,117.375,#3CF700,0
8064,85.4375,-19.125,33.125,#C8DE96,1
8065,85.4375,41.625,11.75,#FFB6C1,0
8066,85.5,-108.75,53.625,#00FF67,0
8067,85.5,-82.75,26.375,#00F9A1,0
8068,85.5,-70.625,88.875,#6AF300,0
8069,85.5,-66.75,68.375,#6AF245,1
8070,85.5,-65.5,126.5,#84F100,0
8071,85.5,-62.25,-17.5,#00F4F5,0
8072,85.5,-59.125,40.875,#69F085,1
8073,85.5,-58.75,126.875,#95EE00,0
8074,85.5,-57.875,-22.375,#00F3FE,0
8075,85.5,-56.5,83.75,#91EE00,0
8076,85.5,-56.375,51.25,#7DEF6F,1
8077,85.5,-54.5,-7.625,#00F1E2,0
8078,85.5,-52.625,14.875,#57EFB8,1
8079,85.5,-46.125,2.875,#5AEDCF,1
8080,85.5,-46.125,29.0,#85EB9D,1
8081,85.5,-38.125,104.5,#BEE600,0
8082,85.5,-22.625,-8.625,#97E3E5,1
8083,85.5,-18.75,78.75,#DCDD2A,1
8084,85.5,-15.625,92.875,#E5DB00,0
8085,85.5,-13.5,115.125,#EBD900,0
8086,85.5,-13.375,-18.625,#A1DFF8,1
8087,85.5,-11.125,-3.0,#BBDCDB,1
8088,85.5,-6.25,-5.75,#C3DAE0,1
8089,85.5,-6.25,12.875,#D4D8BD,1
8090,85.5,-0.25,103.125,#FFD200,0
8091,85.5,10.875,6.875,#F0CEC9,1
8092,85.5,11.75,57.375,#FFCB67,0
8093,85.5,17.5,42.375,#FFC886,0
8094,85.5,17.75,-9.75,#EFCBE8,1
8095,85.5,18.125,5.5,#FCC9CC,1
8096,85.5,22.0,89.5,#FFC300,0
8097,85.5,23.375,2.25,#FFC6D2,0
8098,85.5,26.625,105.375,#FFBF00,0
8099,85.5,30.5,42.25,#FFBE87,0
8100,85.5625,-17.5,-12.0,#A0E0EC,1
8101,85.625,-101.125,91.875,#00FD00,0
8102,85.625,-69.375,81.75,#6BF305,1
8103,85.625,3.25,-0.5,#DCD4D7,1
8104,85.6875,-109.375,79.375,#00FF0F,0
8105,85.6875,-4.75,-20.625,#B5DBFD,1
8106,85.75,-104.5,75.875,#00FF27,0
8107,85.75,19.75,48.5,#FFC77B,0
8108,85.8125,-30.375,66.75,#C4E44E,1
8109,85.8125,-2.0,-7.375,#CBD8E4,1
8110,85.875,-55.625,121.75,#9DEE00,0
8111,85.875,-13.25,42.0,#DADC86,1
8112,85.875,26.0,122.0,#FFC000,0
8113,85.9375,-99.5,72.5,#00FE36,0
8114,85.9375,17.0,34.625,#FFCA96,0
8115,86.0,-15.5,54.125,#DCDD6D,1
8116,86.0,-7.125,98.5,#F6D700,0
8117,86.0,13.0,47.5,#FFCC7D,0
8118,86.0625,-37.625,126.875,#C4E700,0
8119,86.0625,-22.0,126.625,#E0DF00,0
8120,86.0625,2.125,-6.5,#D6D6E3,1
8121,86.0625,10.625,23.375,#FBCFAC,1
8122,86.0625,19.25,100.625,#FFC600,0
8123,86.0625,32.0,2.625,#FFC1D4,0
8124,86.0625,33.375,82.875,#FFBC29,0
8125,86.125,1.25,126.625,#FFD200,0
8126,86.125,10.25,-11.625,#E1D2EE,1
8127,86.1875,-80.25,12.375,#00FBBE,0
8128,86.1875,-50.75,-24.75,#00F3FF,0
8129,86.1875,-45.875,-18.875,#00F0FA,0
8130,86.1875,-18.5,109.5,#E5DE00,0
8131,86.1875,0.375,-19.875,#C3D9FD,1
8132,86.25,-77.625,120.5,#5FF700,0
8133,86.25,-70.0,20.25,#00F7AF,0
8134,86.25,-64.625,23.5,#22F5A9,1
8135,86.25,-47.625,64.75,#A0ED53,1
8136,86.25,-41.25,25.125,#91EBA7,1
8137,86.25,-2.25,25.5,#E6D7A8,1
8138,86.25,0.375,75.625,#FED43B,1
8139,86.25,8.25,11.625,#F0D2C2,1
8140,86.3125,-71.75,35.375,#00F791,0
8141,86.3125,-36.875,55.875,#B3E869,1
8142,86.3125,-9.125,66.125,#ECDA53,1
8143,86.3125,0.875,4.875,#DED7CF,1
8144,86.3125,17.25,54.25,#FFCA70,0
8145,86.3125,42.0,2.375,#FFB9D5,0
8146,86.375,-52.25,29.875,#76F09D,1
8147,86.375,-46.25,127.0,#B4EC00,0
8148,86.4375,-71.625,-7.25,#00FAE4,0
8149,86.4375,-59.75,68.5,#83F248,1
8150,86.4375,-57.125,90.25,#94F100,0
8151,86.4375,2.5,20.125,#ECD5B3,1
8152,86.4375,5.375,40.5,#FCD38B,1
8153,86.5,28.125,-3.375,#FFC6E0,0
8154,86.5625,-96.75,60.25,#00FF5B,0
8155,86.5625,-88.75,26.75,#00FEA3,0
8156,86.5625,-87.25,5.25,#00FFCC,0
8157,86.5625,-65.375,58.0,#69F562,1
8158,86.5625,-64.5,9.625,#00F7C4,0
8159,86.5625,-64.5,112.25,#88F400,0
8160,86.5625,-46.75,58.25,#9FED63,1
8161,86.5625,-39.875,42.0,#A5EB86,1
8162,86.5625,-36.25,35.5,#A8EA93,1
8163,86.5625,-27.75,120.875,#D7E400,0
8164,86.5625,-24.0,68.125,#D3E34D,1
8165,86.5625,-21.625,104.125,#E0E100,0
8166,86.5625,-17.5,72.75,#E0DF41,1
8167,86.5625,-10.125,109.75,#F4DA00,0
8168,86.5625,-4.125,70.625,#F7D849,1
8169,86.5625,0.875,58.125,#FBD567,1
8170,86.5625,9.625,118.0,#FFCE00,0
8171,86.5625,10.5,69.125,#FFCE4F,0
8172,86.5625,13.25,74.75,#FFCC40,0
8173,86.5625,30.25,56.375,#FFC06E,0
8174,86.625,-36.75,29.5,#A2EA9F,1
8175,86.625,16.875,68.875,#FFCA51,0
8176,86.6875,-27.875,26.5,#B5E6A6,1
8177,86.6875,18.125,94.25,#FFC900,0
8178,86.8125,-35.375,46.625,#B3EA7E,1
8179,86.8125,-11.5,71.75,#EBDD46,1
8180,86.8125,12.25,97.375,#FFCD00,0
8181,86.875,-46.75,-10.75,#1FF2EC,1
8182,86.875,-11.125,120.625,#F4DC00,0
8183,86.875,25.125,73.375,#FFC547,0
8184,86.9375,-77.125,43.75,#00FB82,0
8185,86.9375,-26.25,1.125,#9FE8D7,1
8186,86.9375,23.5,56.875,#FFC76D,0
8187,86.9375,24.375,11.25,#FFC9C6,0
8188,87.0,-10.0,5.75,#CADFCF,1
8189,87.0625,-24.25,55.0,#CFE56D,1
8190,87.0625,-9.0,85.5,#F3DC0E,1
8191,87.0625,-0.5,-1.125,#D8DADC,1
8192,87.125,-45.75,89.125,#B0EE00,0
8193,87.125,-15.25,126.5,#EFDF00,0
8194,87.125,42.625,-4.5,#FFBCE4,0
8195,87.1875,-76.0,70.875,#4BFA42,1
8196,87.1875,-55.125,-1.625,#00F5DC,0
8197,87.1875,-0.625,10.625,#E2DAC6,1
8198,87.1875,5.875,32.0,#FBD59E,1
8199,87.25,-95.0,84.75,#00FF00,0
8200,87.25,-90.5,33.25,#00FF97,0
8201,87.25,-78.125,77.625,#48FB29,1
8202,87.25,-63.75,99.25,#89F500,0
8203,87.25,-30.5,115.125,#D3E700,0
8204,87.25,-26.125,109.5,#DBE500,0
8205,87.25,-10.125,51.75,#E8DE76,1
8206,87.25,15.625,106.375,#FFCC00,0
8207,87.25,19.125,-2.125,#FDCEDF,1
8208,87.25,29.875,14.25,#FFC5C1,0
8209,87.3125,-81.875,-1.375,#00FFDB,0
8210,87.3125,-21.375,61.0,#D7E461,1
8211,87.3125,-6.0,1.125,#CFDED8,1
8212,87.3125,-5.875,91.375,#FBDA00,0
8213,87.3125,5.0,6.5,#EAD7CF,1
8214,87.375,-91.625,57.0,#00FF65,0
8215,87.375,-53.125,116.5,#A7F100,0
8216,87.375,-40.25,69.125,#B5ED4B,1
8217,87.375,-31.25,104.125,#D1E800,0
8218,87.375,25.25,20.75,#FFC8B5,0
8219,87.4375,-59.125,115.375,#99F400,0
8220,87.4375,-47.25,70.625,#A7F046,1
8221,87.4375,-33.75,-11.625,#72EEF0,1
8222,87.4375,15.5,83.625,#FFCD26,0
8223,87.5,-97.25,98.75,#00FF00,0
8224,87.5,-92.75,94.625,#00FF00,0
8225,87.5,-92.125,104.375,#00FF00,0
8226,87.5,-88.125,18.25,#00FFB6,0
8227,87.5,-67.625,4.5,#00FBD1,0
8228,87.5,-63.875,-9.25,#00FAEB,0
8229,87.5,-51.625,36.25,#83F394,1
8230,87.5,-47.25,17.75,#79F2B8,1
8231,87.5,-47.25,51.25,#9CF175,1
8232,87.5,-40.125,110.125,#C1EC00,0
8233,87.5,-38.5,78.5,#BDEC2E,1
8234,87.5,-33.5,12.0,#9BECC3,1
8235,87.5,-28.25,38.625,#BFE890,1
8236,87.5,-13.75,11.25,#C9E2C6,1
8237,87.5,-7.875,39.5,#E7DE8F,1
8238,87.5,-4.5,114.875,#FFDA00,0
8239,87.5,-3.875,19.0,#E2DCB7,1
8240,87.5,0.875,119.75,#FFD600,0
8241,87.5,6.5,105.375,#FFD300,0
8242,87.5,7.125,79.875,#FFD332,0
8243,87.5,8.125,52.375,#FFD377,0
8244,87.5,18.375,28.125,#FFCDA7,0
